Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Đôi mắt mẹ quầng thâm
Cuả bao đêm không ngủ
Vá cho con áo cũ
Bận ấm đỡ muà Thu
Mắt mẹ trái mù u
Tròn to và sáng tỏ
Nhuỵ vàng hoa trắng nở
Thân bóng mát đời con
Đôi mắt mẹ hư mòn
Cuả đêm trường thức trắng
Dậy sớm trong yên lặng
Gánh rau chợ kiếm tiền
Đôi mắt mẹ dịu hiền
Như ánh nhìn Bồ tát
Một đời chỉ khao khát
Con thành đạt nên người
Đôi mắt mẹ rạng ngời
Như ngọn đèn trong tối
Dìu con tìm thấy lối
Ra khỏi bến trầm luân
Sương Anh 29/07/07",đôi mắt mẹ,,Sương Anh,https://poem.tkaraoke.com/27949/.html,
,"Nếu anh đếm được những vì sao ,
thì hiểu em yêu đến mức nào .
Tinh tú trên trời không đếm được ,
tình yêu càng vói lại càng cao .
Cả năm chỉ có một lần xuân ,
nhưng với lòng em xuân mỗi tuần .
Thơ thẩn tâm hồn hoa nở nhụy ,
cạn dòng tâm sự được bao lần .
Cho nên không thể nói không yêu ,
mà nói rằng yêu , yêu rất nhiều .
Trời đất ngập tràn thơ vĩnh biệt ,
lòng em chan chứa biết bao nhiêu .
Mộng Cầm
nguồn :việtbáo",chan chứa,,Mộng Cầm,https://poem.tkaraoke.com/27950/.html,
,"Sương mù còn che phủ đỉnh Hải Vân
Em trở lại con đường về ĐàNẵng
Anh ra đi mang theo tình sâu nặng
Nam Ô buồn sóng biển vổ lăn tăn
Bải Mỹ Khê chiều nay buồn vắng lặng
Bởi vì anh, bỏ ĐàNẳng đi rồi
Chiều Non Nước chạnh nhớ niềm cay đắng
Đâu còn ai, nhớ đến mối tình tôi
ĐàNẳng sáng nay trời mưa nhè nhẹ
Em đứng nhìn đường trơn ướt cơn mưa
Mưa ngoài trời, trong lòng em đổ lệ
Giọt sầu về khóc ngất mối duyên xưa
TAX",đà nẵng ơi,,TAX,https://poem.tkaraoke.com/27951/.html,
,"Chỉ có thuyền mới hiểu
Biển mênh mông nhường nào (XQ)
Dù biển xanh kêu gào
Sóng vỗ về quấn quít
Thuyền vẫn cứ xa tít
Tiến thẳng hướng vào bờ
Tiếng sóng gầm thét vỗ
Cày xéo lòng đại dương
Con thuyền mãi cuối đường
Chìm khuất giưã gió mưa
Biển níu thuyền đu đưa
Sóng chưá đầy giông bão
Đẩy thuyền nghiêng chao đảo
Vẫn đi... để biển chờ
Biển nhớ thuyền phẩn nộ
Biển thương thuyền thẩn thờ
Dậy lên từng cơn sóng
Đánh vỗ làm cát đau
Nhìn biển sóng bạc đầu
Như tình em trắng xoá
Anh đi sầu lã chã
Lệ đẫm gối nhớ anh
Dỗi hờn cho qua nhanh
Đừng làm căng đau đớn
Ngờ vực ngày càng lớn
Quên trái tim hiền lành
Từng đêm lòng canh cánh
Muộn phiền làm trăn trở
Em nhớ anh - biển nhớ...
Yêu thế...xa sao đành!
Sương Anh",biển nhớ thuyền,,Sương Anh,https://poem.tkaraoke.com/27952/.html,
,"Anh có thấy bóng em sầu đáy cốc
Nét đăm chiêu ủ rũ dáng hao gầy
Mộng mệt nhoài trong niềm vui thoáng chốc
Nên tâm tình như mây xám lất lây
Chiều đổ xuống một không gian hiu hắt
Gió lạnh lùng se sắt nỗi suy tư
Mây âm u giăng kín đời ngơ ngác
Như một lần ta lạc bước tương tư
Giọt lệ nào khóc tình ta sương khói
Mỏng manh rơi trên phiến đá tình khô
Ba mươi hai năm buồn chân lạc lối
Vẫn đi tìm một khát vọng ngây ngô
Ngày qua ngày ta tìm nhau tư lự
Biển vô tình vẫn chia cách hai phương
Sóng ưu tư chở nỗi buồn viễn xứ
Chưa một lần thăm lại bến quê hương
Đời là những vòng xe quay không dứt
Nên ta hoài mỏi mắt ngóng tin nhau
Tìm được không ngày trở về mộng ước
Cho tình đầu kết nụ trổ hoa cau
Hương Dạ Tử",lạc bước tương tư,,Hương Dạ Tử,https://poem.tkaraoke.com/27953/.html,
,"Anh có biết trên dòng sông mải miết
Em đã từng mơ ước một mùa Xuân
Gởi tương tư theo ngọn gió bao lần
Rồi nhận lấy chiều Đông sầu lơ đãng
Anh tháng hai có về đây phiêu lãng
Mang dùm em sợi nắng nhỏ mong manh
Dệt mùa Xuân trong câu chúc an lành
Cho ấm áp giữa trời Đông tuyết phủ
Xuân đang đến và Đông chừng đã ngủ
Trong lao xao tiếng gió xiết vu vơ
Vài cánh én mang theo nỗi mong chờ
Chở Xuân thắm về đây trong ký ức
Em ngồi đây giữa đêm Xuân thao thức
Áo tím bay nhuộm tím cả trời thơ
Lời chim uyên vang mãi khúc dại khờ
Bao khắc khoải của một lần hẹn ước
Anh có biết thời gian đang nhẹ lướt
Chạm Xuân thì ngơ ngẩn mãi ngàn sau
Giữ được gì khi ngày tháng qua mau
Nên ta mãi là người tình trong mộng
Hương Dạ Tử",gởi người trong mộng,,Hương Dạ Tử,https://poem.tkaraoke.com/27954/.html,
,"Anh vẫn biết dòng sông xưa êm ngọt
Em hay ngồi ngóng đợi nắng xuân sang
Tương tư lên thương nhớ đến muôn ngàn
Mơ mộng sống để đời thêm hư ảo
Em chớ vội buồn phiền vương nếp áo
Mắt sầu chi! Lạc hồn mất em ơi!
Xuân còn xanh thì môi mộng còn cười
Rồi em sẽ nghe tình đi rất nhẹ
Đông ngủ vùi, cho tóc em mơ nhé!
Lên màu mây bát ngát cả hương trời
Anh gom về làm một chút chơi vơi
Để thấy được một mùa xuân xao xuyến
Thế mới tỏ hết nỗi niềm lưu luyến
Em ở đâu? Mà xuân ngã nghiêng say
Anh còn đây và sầu thì còn vây
Em lại nhé cho nồng thêm lối mộng
Đăng Từ
Gửi Hương Dạ Tử",đợi chờ trong mộng xuân,,Đăng Từ,https://poem.tkaraoke.com/27955/.html,
,"Em đứng lặng mơ màng trong chiều nắng
Tìm niềm vui bé nhỏ gởi vào thơ
Tết qua rồi sao lòng cứ ngẩn ngơ
Tìm trong gió mùa xuân dài bất tận
Trong lòng đất mầm tình còn đang vẫn
Đợi mưa yêu cho nỗi nhớ lên xanh
Anh có về gieo hạt nắng mong manh
Tưới hộ nhé cây tình yêu e ấp
Gió miên man thổi đời em xuống thấp
Cây tương tư còn trĩu nặng xanh xao
Hạnh phúc nào vẫn còn quá lao đao
Hai tay ngắn nên làm sao với được
Em muốn về thăm xuân xưa mơ ước
Có tình anh thơm ngát giữa trăng hoa
Có trái tim cùng đập nhịp chan hòa
Và câu hát ru tình ta rất ngọt
Em mơ thấy một chân trời chim hót
Có cỏ hoa xanh thắm mộng thần tiên
Có mùa xuân nở rộ rất ngoan hiền
Và chỉ có anh cùng em dạo bước
Hương Dạ Tử",xuân mộng,,Hương Dạ Tử,https://poem.tkaraoke.com/27956/.html,
,"Một ví dụ nhỏ thôi
Em và Anh thử coi
Giả vờ ta...yêu nhau!
Kẻo con tim vĩnh vòi
Một ví dụ nhỏ thôi
Em và Anh sánh đôi
Hai đưá mình...yêu nhé!
Kẻo trái tình rụng rơi...
Một ví dụ nhỏ thôi
Sao mà hoài không thấy
Trải tình mơ trên giấy
Có hay biết người ơi...!
Một ví dụ nhỏ thôi
Lỡ yêu nhau thật rồi
Phải làm sao anh nhỉ?
Mắc cỡ tim bồi hồi...
Một ví dụ nhỏ thôi
Tưởng tượng hồng má môi
Em _ Anh nhà chung lối
Tình ta ngát hương đời.
Sương Anh",một ví dụ...,,Sương Anh,https://poem.tkaraoke.com/27957/.html,
,"Anh chơi vơi trong những ngày tháng bảy
Với niềm vui chưa mở ngõ ra khơi
Và cơn mưa ngắn ngủi đã ngừng rơi
Mặt trời đỏ cuối đường trưa vẫn cháy
Em có thể làm làn mây thân ái
Về giăng lên bóng mát của mùa hè
Cho bụi mờ thôi che dấu ngựa xe
Dòng sông cũ một lần qua phố nhỏ
Cây đứng lặng mỏi mòn chờ cơn gió
Tình trong anh cũng khô hạn lâu rồi
Chim sau vườn buông tiếng hát lẻ loi
Bên những đóa hoa hồng đang héo hắt
Trời tháng bảy có cơn buồn quay quắt
Thời gian qua làm chóng mặt cuộc đời
Ngồi một mình nghe nỗi nhớ bay hơi
Anh còn lại niềm thương dài hun hút
Còn trên đó ngàn lá xanh hạnh phúc
Khi nhọc nhằn vừa lăn xuống bờ lưng
Nhìn cuộc đời cởi bỏ áo phong sương
Là anh biết còn quẩn quanh cơn nóng
Muốn ra biển thấy niềm vui dậy sóng
Quên một ngày oi ả giữa phố thưa
Như cỏ khô chờ mỏi mệt cơn mưa
Anh trôi mãi trong cơn buồn tháng bảy
dohuhong",cơn buồn tháng bảy,,Đỗ Hồng (Dohuhong),https://poem.tkaraoke.com/27958/.html,
,"Trong giấc mơ đêm thấy ngày rực nắng
Ngồi giữa lặng câm nghe tiếng kêu gào
Từng ngày trôi qua cơn sầu chưa lặn
Trăm con sông dài rẽ nhánh thương đau
Đôi mắt trùng dương mịt mùng sóng vỗ
Trời đất phân chia nỗi nhớ chơi vơi
Cuộc sống quanh co chảy vào tuyệt lộ
Anh vẫn đi trên phận cát rã rời
Chợt thấy em qua ngày vàng nuối tiếc
Bóng đổ xuống đời vương vấn trăm năm
Đường sẽ mở ra những điều chưa biết
Khi trái tim xưa còn một chỗ nằm
Lạc bước phiêu du về trong ngày mới
Mùa xuân ghi thêm dấu tích phai nhòa
Em có nghe lời non sông nhắn gọi
Bằng cả tâm tình còn lại hôm qua?
dohuhong",chiếc bóng hôm qua,,Đỗ Hồng (Dohuhong),https://poem.tkaraoke.com/27959/.html,
,"Rồi tháng bảy cũng lên đường dong ruổi
Xe thời gian đưa xa khuất chân mây
Anh vẫn ngồi chờ thành phố mưa bay
Nghe thương tiếc những niềm vui rời bến
Em như gió chợt đi rồi chợt đến
Gửi lại đây những đường phố oi nồng
Tình yêu nào sáng rực tựa pháo bông
Rồi tắt lịm trong đêm dài vô tận
Ngày xuôi ngược trên từng dòng nhạc ngắn
Âm thanh trưa rơi nhỏ giọt ưu phiền
Mặt trời hồng trên dốc đã ngủ yên
Lòng xe cũ mang tâm tình trống trải
Đường một chiều không cho anh quay lại
Mà thời gian còn thúc giục chân đi
Trước mặt đời là bao dãy phân ly
Trời đất rộng còn gặp em không nhỉ?
Rồi tháng bảy sẽ trôi vào an nghỉ
Trái tim nào buồn héo hắt tiễn đưa
Dẫu ngày mai trời đổ xuống cơn mưa
Cũng không xóa vết tàn phai mùa hạ
dohuhong",vết tàn phai,,Đỗ Hồng (Dohuhong),https://poem.tkaraoke.com/27960/.html,
,"Xe thời gian đưa ta về tháng bảy
Có đêm mưa, ngày nắng giữa tim nhau
Và niềm tin như cỏ cháy hư hao
Tình ướt đẫm nhọc nhằn bờ lưng tựa
Em qua phố với tâm tình khép cửa
Xe tình lăn mệt mỏi những vòng quay
Anh làm cây ra đó đứng vẫy tay
Nghe mặt đất khát khao dòng sông nhỏ
Trên da thịt oi nồng ngày ửng đỏ
Những cơn đau rát buốt của thời gian
Trong trí anh từng góc nhớ phai tàn
Em thấp thoáng như nỗi buồn tháng hạ
Dòng sông cũ vô tình ra biển cả
Nên gió buồn nằm ngủ cuối đường trưa
Mây bơ phờ thầm gọi những cơn mưa
Đưa anh lại với mùa hè trí nhớ
Anh về đó thấy thiên đàng tan vỡ
Những người tình đã bỏ tuổi thanh xuân
Dấu chân chim hoen lấm bước phong trần
Là anh biết mùa hạ xưa đã chết
dohuhong",mùa hạ xưa đã chết,,Đỗ Hồng (Dohuhong),https://poem.tkaraoke.com/27961/.html,
,"Hãy lãng mạn như bài thơ tình ái
Từng dòng êm chảy xuống ngập hồn anh
Nhìn mùa thu về trong mắt long lanh
Trên môi thắm đóa hoa hồng vừa nở
Đến thăm anh trong áo màu rực rỡ
Vào tiệc vui bên ngọn nến lung linh
Không gian êm in mờ ảo bóng hình
Đời quay nhẹ theo những vòng luân vũ
Cúi xuống gần nhau nghe mùi hương cũ
Tình dịu dàng pha lẫn chút đam mê
Lãng mạn như ngoài ngõ bóng trăng về
Trải ánh sáng xuống tràn lan cây cỏ
Anh nhốt tình yêu vào căn phòng nhỏ
Để thời gian dừng lại bước chân đi
Cho ngàn năm còn thấy bóng xuân thì
Và em vẫn là người tình lãng mạn...
dohuhong",người tình lãng mạn,,Đỗ Hồng (Dohuhong),https://poem.tkaraoke.com/27962/.html,
,"Trăm năm còn lại chút tro tàn
Mộng ước giữa đời chợt dở dang
Khói trắng một làn xa cõi tạm
Tình người thiên cổ cũng ly tan
Chở ngàn thương nhớ qua đường vắng
Trút xuống thời gian nỗi nhọc nhằn
Hạnh phúc như phù dung héo úa
Cơn buồn trọn kiếp vẫn còn mang
Ngày đi mây xám làm mưa xuống
Lơ lửng cuối đời một dấu than
Đau xót nghìn trùng câu vĩnh biệt
Cầu mong cho thấy bóng thiên đàng
dohuhong",cho người đi,,Đỗ Hồng (Dohuhong),https://poem.tkaraoke.com/27963/.html,
,"Ngắm bóng trăng trôi dưới gốc bàng
Nghe hồn trống vắng một trời tang
Bâng khuâng kẻ ở vương tình nước
Lặng lẽ ai đi đọan nghĩa làng
Bến mộng thuyền trôi cùng gió lướt
Sóng tình lệ đẫm há người mang
Yêu thương ngày ấy chừ xa vắng
Nhòa nhạt vần thơ chữ mất hàng",tình lỡ,,Nguyễn Khánh Chân,https://poem.tkaraoke.com/27964/.html,
,"Đến lênh đênh
đi lênh lênh
Nơi ta về lại
buồn tênh một mình
Mong manh
ơi bóng với hình
Hư không chở áng thơ tình trôi xa
Mây chiều
định xóa bóng ta
Mưa đêm
muốn phủ nhạt nhòa giấc mơ
Thôi thì mặc
ta làm ngơ
Mặc mưa
mặc nắng
ta chờ ... lênh đênh",lênh đênh,,Hoàng Sa,https://poem.tkaraoke.com/27965/.html,
,"Ngày xưa anh tập làm thơ
Mong mưa đợi gió thẫn thờ trầm ngâm
Trái tim đi lạc ... bị nhầm
Mang em về nhớ âm thầm trong đêm
Mang em về đặt trước thềm
Để nghe mưa nắng êm đềm sớm trưa
Mấy câu lục bát ngày xưa
Vẫn còn trong gió đong đưa tháng ngày
Tóc còn vương vấn trên mây
Mắt còn đâu đó làm say nắng chiều
Đêm nay gió lại hiu hiu
Lại mơ lại mộng lại nhiều vu vơ
Vần thơ lại tiếp vần thơ ...",nhớ nhầm,,Hoàng Sa,https://poem.tkaraoke.com/27966/.html,
,"Một ngày ta nơi đây
Là một ngày lưu đầy
Niềm vui như bọt sóng
Lang thang theo mây bay
. . .
Một ngày ta lênh đênh
Là một ngày buồn tênh
Kiếp hải hồ mây nước
Tình sầu dâng mông mênh
. . .
Rồi một ngày trôi đi
Tuổi hồng
Ta lấy được những gì
Gian nan
Đang chôn vùi cuộc sống
Ngỡ ngàng
Nhìn thời gian ra đi . . . !",lưu đầy,,Nguyễn Tâm Hàn,https://poem.tkaraoke.com/27967/.html,
,"Khi anh về đò xưa rời bến đợi
Con sông dài trăm nhánh lạc tình anh
Bước anh qua chim uyên buồn không gọi
Trên hàng cây lá cũng chẳng còn xanh
Khi anh về em cúi đầu nức nở
Dấu nỗi niềm trong khắc khoải tơ vương
Anh có biết vườn lòng em đang vỡ
Ngàn mảnh sầu tan tác bởi yêu thương
Áo anh tặng bây giờ đây đã nhạt
Không còn màu xanh mát của ngày xưa
Từng ray rứt trong giọng buồn em hát
Cung điệu sầu man mác những đêm mưa
Khi anh về, tóc thề xưa đã ngắn
Không còn thơm mùi bồ kết đêm say
Để từng chiều hoàng hôn về nhạt nắng
Cho anh tìm trong gió thoáng hương bay
Em ngồi đây ôm mảnh tình đã lỡ
Nhìn lá vàng theo gió thổi qua mau
Em cũng biết thời gian làm anh sợ
Hững hờ lăn như chuyển bánh con tàu
Khi anh về không còn em mừng tủi
Ngóng đợi anh bên khóm trúc vườn rau
Tình ta đó tuy một thời gần gũi
Từng thu qua chiếc lá đã thay màu
Và cứ thế chẳng còn đâu dấu ái
Mảnh vườn xưa đã hoang phế khô cằn
Ngày trở lại chẳng còn em thơ dại
Chờ đợi tình trên bến vắng mơ trăng
Hạ Uyên Chi",khi anh về,,Hạ Uyên Chi,https://poem.tkaraoke.com/27968/.html,
,"Một sáng mặt trời ló dạng,
rồi sương cũng phải tan
Một thoáng đời người qua vội,
nhìn quanh ôi thấy ngỡ ngàng
Một chút tình còn sót lại
Rộn ràng sương dệt mơ hoang!
Thiên đường nẻo lạc... ôm tình
Sương kết mây ngàn
Vươn mình bay lãng đãng
... che mát cho nhân gian
Huyền Băng",rồi sương cũng đã tan,,Huyền Băng,https://poem.tkaraoke.com/27969/.html,
