Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Đem ân ái trao về cho mắt biếc
Đem tình xuân tô thắm lại men đời
Tô Giang
Ừ ân ái có mùa không em nhỉ
Mùa thương yêu như gió thoảng hương yêu
Chuyện yêu thương, giận dỗi cũng thật nhiều
Chuyện làm hòa... vâng, cũng là ân ái
Mùa ân ái luôn mãi luôn tồn tại
Chẳng theo thời theo nắng với theo mưa
Xuân Hạ Thu Đông trong cả bốn mùa
Bao hôn lễ, bao tiệc vui đám cưới
Mùa ân ái thơm nhẹ nhàng hoa bưởi
Thơm nồng như hoa trắng dạ hương
Thoang thoảng như hoa thiên lý bên đường
Hay hoa sứ, hay hoa hồng, hoa huệ
Mùa ân ái cả bốn mùa trầm quế
Giữ trong hồn mãi mãi một mùa thơ
Và hồn thơ chẳng tắt lịm bao giờ
Vì hương thắm của mùa hoa ân ái",mùa ân ái,,Nguyên Đỗ,https://poem.tkaraoke.com/26363/.html,
,"Em đi, biển động, người chờ
Mênh mông sóng nước, bãi bờ quạnh hiu
Cánh buồm nâu cũng buồn thiu
Đôi chân lạc bước liêu xiêu thẫn thờ
Hải Âu chấp chới bơ vơ
Núi khờ dại đứng ngu ngơ giữa trời
Em đi, mưa gió tơi bời
Bão giông về giữa cuộc đời chông chênh
Tim ta chợt thấy lênh đênh
Tình theo mây gió dập dềnh khơi xa
Vắng em, nghẹn cả câu ca
Giọt đàn thánh thót, vỡ oà nhớ mong!
Dường như lệ chảy thành dòng
Tan vào biển cả, xót lòng riêng ta
Dẫu rằng biển rộng bao la
Ngàn năm nước vẫn mặn mà đấy thôi
Cho nhau dù chỉ một lời
Mà ta – em - biển đầy vơi nỗi niềm !
Bãi Cháy, 7/2006",biển vắng em,,Tâm An,https://poem.tkaraoke.com/26364/.html,
,"Lang thang trên phố một mình
Nhặt dăm chiếc lá xếp hình cô đơn
Thoảng hương hoa sữa bồn chồn
Gọi về kỷ niệm giận hờn chưa xa…
Anh giờ là của người ta
Em cô đơn giữa bao la đất trời
Một mình đi giữa cuộc đời
Bâng khuâng với những ngậm ngùi vu vơ.
Bồn mùa đều thả vào thơ
Cớ sao chỉ trách riêng thu điêu tàn
Bốn mùa đều của thời gian
Phải đâu lá chỉ nhuốm vàng ngày thu !?
Mênh mang trong tiếng chim gù
Có niềm hoài vọng nhẹ ru nỗi buồn",tản mạn ngày thu,,Tâm An,https://poem.tkaraoke.com/26365/.html,
,"Mưa tí tách thấm vào lòng nỗi nhớ
Khung cửa buồn sao chẳng nỡ rời xa
Bóng mờ ảo người như ở cạnh ta
Bài thơ viết trong nhớ mong da riết
Bao tâm tư ta viết ra mãi miết
Trút nỗi lòng ta biết gữi về đâu
Mưa rơi nhiều hay nước mắt thương đau
Mà ướt đẩm giọt sầu trên trang vở
Ngọn gió buồn thì thầm như than thở
Quện là cành như không nỡ rời xa
Chiếc lá úa theo gió cuốn la đà
Mưa từng giọt vỡ òa trong tiềm thức
Bóng hình ai hiện về trong kí ức
Quặn niềm đau mãi nhức nhối trong tim
Ôi ảo ảnh chẳng thể mãi kiếm tìm
Người tri kỷ như bóng chim tăm cá
12/8/2006",mưa buồn,,Nhữ Mai Liêm,https://poem.tkaraoke.com/26366/.html,
,"Dấu ba chấm đâu chỉ là ba chấm
Ẩn trong lòng bao tâm sự đó em
Dấu châm than là tình cảm êm đềm
Dấu hỏi chấm_ điều phân vân chưa quyết
Tình yêu đến em nào đâu hay biết
Có người dùng dấu chấm... tỏ lòng thương
Ba chấm ơi! những tâm sự vấn vương...
Hoà cùng ngươi gữi yêu thương trong đó...
Dấu 3 chấm ở cuối câu thường có
Lời hẹn thề anh mãi... lững lơ treo
Hiểu nỗi lòng dấu chấm... đứng cheo leo
Đó tâm sự ngàn lời anh muốn tỏ....",dấu ba chấm,,Nhữ Mai Liêm,https://poem.tkaraoke.com/26367/.html,
,"thân tặng huenn
Khuya rồi, khuya thật khuya
Tiếng đêm đi lặng lẽ
Nghe như hơi thở nhẹ
của Anh bên tóc mình...
đêm vẫn cứ lặng thinh
nghe triệu người đang ngủ
màn đêm êm như ru
dịu dàng lời anh nói...
nào cùng chạy ra đường
chơi trong đêm mùa Thu
lắng nghe đêm quyến rũ
để mình gần nhau thêm
Ôi trời đêm
thật Đêm...",đêm thu,,Trăng Quê,https://poem.tkaraoke.com/26368/.html,
,"Tay em lần chuỗi tràng kinh
Đọc lời sám hối quỳ xin nhiệm mầu
Xin cho tình được bền lâu
Xin cho em bước qua cầu hôm nay
Mai nầy đời có đổi thay
Xin ai chớ chuốt men cay vào tình !
Kiếp nầy đã lỡ duyên mình
Kiếp sau anh nhé, xin đừng quên nhau
Bao đêm lệ đổ thương đau
Cười thay tiếng khóc pha màu dối gian
Đường trần đã lắm đa mang
Lời kinh sám hối vang trong đêm dài
Em cười thành tiếng bi ai
Anh vui nuốt lệ bên đài "" Nghinh phong ""
Chiều thu lệ tím pha hồng
Pha màu tim đỏ bên dòng đắng cay !
Lệ Tím",lệ tím chiều thu,,Lệ Tím,https://poem.tkaraoke.com/26369/.html,
,"Thơ em viết
Đến bao giờ khô cạn mực
Như trái tim mình
làm điểm tựa xác thân
Tim trỗi nhịp cho nỗi buồn em ứa lệ
Từng giọt rơi...
Sao đếm được đã...
mấy lần!
Nỗi nhục nhằn trần thế lắm gian truân
Chờ thu sang em bâng khuâng nhặt lá
Viết đôi dòng hòa vỡ của trái tim
Đếm côi cút giữa thềm thu đang tới
Thư em viết...chưa bao giờ dám gửi
Mượn chiếc lá vàng
nhờ cơn gió đưa tin
Trăng nửa vạt
đêm nay tình đừng ngủ
Để chờ sao em đếm những lung linh
Thơ em viết giữa bầu trời thức - tỉnh
Thương thật là thương
màu ánh trăng ngà
Chín tầng mây
mây bay qua vội vã
Chiếc lá vàng nhẹ thả những dòng tin
Anh có nghe bên thềm gió rung rinh?
Lời thi vị vô hình trong lặng lẽ
Rơi khẽ khàng một chiếc lá vàng xinh
Ánh trăng vàng soi tình em nhỏ nhẹ...",thơ em viết,,Lệ Tím,https://poem.tkaraoke.com/26370/.html,
,"Giao mùa nghe lá trở trăn
Nghe heo may đến băn khuoăn nỗi sầu
Xuân em, một thoáng về đâu?
Ngoài hiên chiếc lá pha màu bâng khuâng
Phớt buồn ngọn cỏ rưng rưng
Bóng mây phiêu lãng trên tầng...ươm mơ
Chớm thu hoa lá ngẩn ngơ
Hạ còn vương vấn thu chờ biệt ly
Giao mùa thu đến, hạ đi
Mùi hương nắng cũ còn gì cho nhau?
Lời yêu thương ấy hôm nào...
Có còn bên gối khi vào heo may?
Giao mùa đứng giữa... đổi thay!
Làm sau níu giữ những ngày đã qua?
Những gì em đã trao ra
Cũng xin hiến tặng làm quà cho nhau
Mùa thu sẽ đến phía sau
Mong ai hãy nhớ thuở nào còn xanh
Dầu cho thiên địa vô tình
Rừng xưa...thương mãi bóng hình người xưa !
Lệ Tím",chớm thu,,Lệ Tím,https://poem.tkaraoke.com/26371/.html,
,"Tình rộng lớn bên khung đời chật hẹp
Úp bàn tay quanh quẩn nỗi buồn xưa ...
Mùa lá về ! nghe tiếng rơi vàng úa
Kỷ niệm buồn chồng chất tím hoa mua
Em lạc loài trên dòng sông bão nổi
Xin thời gian hãy bôi xoá bi ai ...
Ngày tháng cũ chất trong tim mòn mỏi
Oan ức nào gắng bó với thơ ngây
Nghe tình khóc trong tiếng cười rộn rã
Trái tim khô sao ướt đẫm linh hồn
Hoàng hôn ửng cuối chân trời vàng, đỏ
Tiếng nhạn kêu xa thẳm bóng chân mây
Tình vẫn sống bên hình hài bé nhỏ
Vùng trời đau chia cách một kiếp người
Trong tàn vắng ánh trăng chừng bỏ ngỏ
Tình bao la ...sao hạn hẹp khung đời !
Lệ Tím",tình bao la ...sao hạn hẹp khung đời !,,Lệ Tím,https://poem.tkaraoke.com/26372/.html,
,"Em ngần ngại khi mùa thay màu lá
Áo phai sờn chớ chạm đến vai thơ
Con Bìm Bịp đừng trốn trong ruộng mạ
Mây ngang đầu sao ngưng lại không qua
Ngày triũ nặng trong giấc hồng thơ hé
Đôi chân ngoan xinh chiếc dép chưa hoang
Lòng khắc khoải từ thủa mầm non lạ
Ủ vào đời bằng hơi ấm đơm hoa
Từ tạ đấy vẫn nghe lòng tiếc nuối
Ngàn lần hơn dõi suốt nỗi cô đơn
Đêm rớt xuống tiếc bóng tròn ngày nắng
Nếu trở về xin mãi chẳng rời xa
Em sẽ ngủ bên nụ thơm trẻ nhỏ
Xua đi rồi những giá lạnh hôm qua
Để từ đó cửa mở ra nắng gió
Tình yêu ơi lời còn đó bâng khuâng",bâng khuâng,,Thanh Thanh Ngọc,https://poem.tkaraoke.com/26373/.html,
,"Suối Ngọc rừng thu sương phủ mờ
Màn sương mỏnh mảnh buổi vào thu
Lá đang chuyển đổi sang sắc mới
Gió se se lạnh thật như thơ
Suối thơ tuôn chảy mạnh trong hồn
Thác đổ trên ngàn hay nụ hôn
Của một tình yêu đang kết trái
Của giây linh quí hai tâm hồn
Suối Tình ái reo ở trong lòng
Như nhạc thần tiên hết nhớ mong
Tất cả quanh đây là hạnh phúc
Nụ thương kết tụ đóa hoa hồng
Suối Mộng tình thơ phút dịu dàng
Nhớ người tri kỷ nhớ mênh mang
Người thương nửa mảnh hồn ta hỡi
Ta mất em như mất địa đàng
Suối Mơ em ạ rất nên thơ
Tình cảm dâng cao ngập bến bờ
Anh tưởng là anh ngây ngất chết
Ngập giữa thương yêu trong cõi thơ
Nguyên Đỗ",suối ngọc rừng thu,,Nguyên Đỗ,https://poem.tkaraoke.com/26374/.html,
,"Qua ngõ nhà em thấy ngại ngần
Dừng chân trước cửa dạ lâng lâng
Thẹn thùng tay ngắt nhành hoa giấy
Bụng muốn bước đi dạ khất lần
Trời chớm sang thu - tiễn hạ rồi
Gió chiều se sắt lá vàng rơi
Lời yêu chưa tỏ - đời ngăn lối
Đã mấy mùa qua vẫn nghẹn lời",chớm tình,,Nguyễn Khánh Chân,https://poem.tkaraoke.com/26375/.html,
,"Ừ thôi ! em về cứ vui,
Tội chi chiếc lá ngậm ngùi sang thu,
Buông lòng rơi giữa phù du,
Biết là ta đã mất nhau trong đời,
Cho dù có nói ngàn lời,
Ái ân cũng nhạt môi cười trăm năm...
Sương thu đọng giọt lệ thầm,
Giọt treo trĩu lá, giọt nằm buốt tay,
Giọt rơi vào mắt em cay,
Cho tôi tiếc nuối một ngày chưa xa,
Em về lại chốn phong ba,
Tình tôi cũng đáp chuyến phà ngược xuôi...
Ừ thôi ! em về cứ vui,
Tội chi chiếc lá ngủ vùi đêm thu.
Sep. 05 / 06",em về cứ vui,,Lã Thế Phong,https://poem.tkaraoke.com/26376/.html,
,"Này cô bé dừng chân cho ta hỏi
Bé đi đâu mà quá đỗi vội vàng
Có biết rằng ta đếm bước miên man
Theo chân bé khắp cùng làng trên dưới
Này cô bé lặng yên cho ta hỏi
Đã yêu chưa, hay chỉ mới hẹn hò ?
Đã vướng lòng hay mới chỉ vu vơ
Mà thấy bé cứ ngẩn ngơ ngơ ngẩn …
Bé biết không đời ta còn lận đận
Chuyện công danh năm tháng vẫn lu mờ
Chẳng có gì ngoài một chút hương thơ
Dâng cho bé tự bây giờ bé nhé
Hạt nắng ơi, xin dùm ta khe khẽ
Hôn một lần suối tóc bé buông lơi
Giấc mộng thường ta xin ngần ấy thôi
Rồi trả hết những diệu vời cho bé
Đừng nhớ ta để đêm dài bé nhé !",một chút hương thơ,,Thi Hạnh,https://poem.tkaraoke.com/26377/.html,
,"Em như Chim Sáo Sậu
Lúc đậu ở trên cao
Khi sà xuống hàng rào
Lảnh lót ngân nga hót
Tiếng chim vang trong ngọt
Như tiếng sáo thiên thai
Vọng ngân suốt đường dài
Giữa rừng hoang góc núi
Anh trên đường gió bụi
Ngẩn ngơ đứng lắng nghe
Tiếng chim hót trưa hè
Xốn xang hồn lãng tử
Như lời thơ tình tự
Buổi tao ngộ tương thân
Em hiền như thiên thần
Dẫn anh vào hy vọng
Đây bài ca cuộc sống
Mùa mơ mộng yêu thương
Trước ngưỡng của thiên đường
Đôi uyên ương hạnh phúc
Nguyên Đỗ",hoan ca mùa hạ,,Nguyên Đỗ,https://poem.tkaraoke.com/26378/.html,
,"Ngóai nhìn lại nơi không cả bình minh
Trần trụi vệt xe trượt trên tháng ngày mệt mỏi
Đêm lặng câm níu bàn chân dội vào nỗi đau hấp hối
Mây không còn đứng đợi - mùa Hạ nào lãng quên
Con đường lê thê khóac hành trang buồn tênh
Cây hai bên cúi gục đầu sám hối
Đỏ au đất bụi quệt ngang màu khói
Vệt chém thời gian đau cả lối gió về
Đi băng qua miền giông bão tái tê
Nhấm nháp vết thương - trái Bồ Hòn bỗng ngọt
Sỏi đá mềm trên từng gam đời vàng vọt
Chợt nhận ra những ham muốn thật giản đơn
Được nằm trên thảm cỏ hoa Cúc trắng thỏang hương
Thả lên môi giọt sương đêm vừa lăn trên phiến lá
Ngủ một giấc nồng say giữa bầu trời đầy sao yên ả
Và hát khúc tình ca từ sâu thẳm tâm hồn
Quên đi - quên đi quên hết những đau buồn
Ngày thức dậy dười nắng vàng rực rỡ
Hàng cây bên đường chờ mưa về đâm chồi lên đó
Bàn chân thơm hoa cỏ - lâng lâng một phím tơ buông",thức dậy,,Thanh Thanh Ngọc,https://poem.tkaraoke.com/26379/.html,
,"Trên thế giới kỳ quan nhiều chẳng ít
Mà kỳ quan đẹp nhất Mẹ hiền ơi
Một kỳ quan không thể diễn bằng lời
Là trái tim Mẹ hiền thương yêu mãi
Con dẫu lớn cũng chẳng hề ngần ngại
Nói là con thương Mẹ nhất trần gian
Nói là con dù có phải vượt non ngàn
Đến với Mẹ cuối cuộc đời dưới thế
Vâng Thượng Đế đã tạo sinh người Mẹ
Với tấm lòng từ ái rất bao la
Với tình thương không ngại những phiền hà
Phải vất vả mang con hơn chín tháng
Rồi đêm thức rồi ngày lo chẳng mảng
Bao nhiêu năm, Mẹ chẳng tiếc thời gian
Trái tim Mẹ thương mến mãi ngập tràn
Đôi mắt Mẹ truyền niềm tin vững mạnh
Trái tim Mẹ có gì để so sánh
Một kỳ quan trên tất cả kỳ quan
Mẹ là sao Bắc đẩu, ánh trăng ngàn
Mẹ mãi mãi là Mẹ hiền yêu dấu",kỳ quan tim mẹ,,Nguyên Đỗ,https://poem.tkaraoke.com/26380/.html,
,"Ở bên đó hôm nay trời có lạnh?
Anh có buồn có chạnh nhớ em không?
Có nhấp nhô những cơn sóng bềnh bồng
Có lang thang những làn mây lãng đãng
Nơi đây một buổi chiều trời chạng vạng
Mây tím buồn bao phủ vắt ngang cung
Cho em buồn mắt ngấn lệ rưng rưng
Mi mắt cay như một lần đưa tiễn
Từ buổi đó anh ra đi biền biệt
Cơn mưa buồn mãi trút xuống đời em
Đời ngả nghiêng trên con dốc không đèn
Bão tố nổi một mình em chống đỡ
Em và con vào đời bao bỡ ngỡ
Hết rồi nơi nương tựa bờ vai anh
Trên con thuyền trên sóng chòng chành
Em ước mơ ngày nào ta gặp lại",viết cho anh,,Như Phương,https://poem.tkaraoke.com/26381/.html,
,"Bỗng dưng thơ cạn chữ rồi
Bỗng dưng thơ cạn chữ rồi
Bút đầy những mực mà lời...lạc đâu
Trăng non vẫn thức canh thâu
Đợi gì sao chỉ trải sầu vậy trăng?!
Còn đâu nữa những ngày luyến thoắng
Phố bây giờ yên ắng lắm người ơi
Lá vẫn xanh sao lá cũng phải rơi?!
Tình đang đẹp sao tình lời lợt thế?!
Nếu vai diễn đã có người thừa kế
Ta rút lui chẳng kể thiệt tính hơn
Cảm ơn ngừoi đã một lúc phết sơn
Ta sẽ giữ những dỗi hờn thuở ấy
Màu tím nhạt của từng bông hoa giấy
Cứ vô tư đun đẩy với gió qua
Nhưng mắc cỡ chẳng phải loại kiêu sa
Nên khép mình lúc người qua khe khẽ...!",bỗng dưng thơ cạn chữ rồi,,Băng Nguyệt,https://poem.tkaraoke.com/26382/.html,
,"Thuở Trăng Là Nguyệt
_Từ khi trăng là nguyệt_TCS
Hẹn em mấy bữa sẽ về
Mà đi mê mải lời thề chợt quên
Đường đi xuống ngõ đi lên
Giai nhân phố thị tuổi tên rỡ ràng
Chợt đêm qua màu nến thắp hoang mang
Xui anh nhớ cành dại lan đầu suối
Chân bỗng mỏi từ dặm ngàn dong ruổi
Đôi bàn tay bỗng đói khát huơng mùi
Trông lên trời mây lãng đãng trôi xuôi
Màu thương nhớ ngát ngan tình suốt buổi
Níu vai gió anh xin về mong muội
Ngó một lần anh tắm suối đêm trăng
Sắc hờn ghen vương má phấn chị Hằng
Mộng phai tàn anh khụy gối ăn năn
Tâm tái sinh thuở nào Trăng là Nguyệt.",thuở trăng là nguyệt,,Huyền Nguyên,https://poem.tkaraoke.com/26383/.html,
