Edited,Title,Genre,Author,URL
"ĐÔI HÀI DĨ VÃNG
Đôi hài dĩ vãng bỏ quên
Góc trời quạnh quẽ chông chênh tuổi đời
Mùa xuân chim én đưa thoi
Về vùng kỉ niệm đứng ngồi không yên
Đôi hài vừa vặn chân mềm
Vòng xoay năm tháng về miền ca dao
Nụ hôn nhồn nhột môi nào ?
Sổ lồng chim sáo bay cao về trời
Đôi hài vẻ đẹp tinh khôi
Gót sen ngà ngọc ru hời ầu ơi !
Đan tay vào mộng bồi hồi
Run run rẩy rẩy buồn vui chốn nào ?
Đôi hài cầm lấy nôn nao
Người xưa vời vợi cơn đau mịt mờ
Anh về ngủ muộn câu thơ
Năm năm chín rụng đôi bờ xa xôi
Đôi hài mưa gió tơi bời
Thế là dĩ vãng tàn hơi héo mòn
Lang thang giẫm lá tủi hờn
Đeo mang đanh đá vuông tròn so le
Ngày 19/1/2022
Ân Thiên ( Bình Dương )",đôi hài dĩ vãng,,Thiên Ân,https://poem.tkaraoke.com/117380/.html
".   HỒN THƠ
Khi ta mơ tưởng nàng thơ
Thì hồn bay bổng, ngẩn ngơ mộng lành
Mang về cảm xúc long lanh
Theo cùng năm tháng, tạo thành sắc hoa.
Hồn thơ len lỏi trong ta
Ngân lên giọng hát, lời ca trữ tình
Dưới những mái nhà xinh xinh
Là những tổ ấm, thơ tình dệt thêu.
Hồn thơ mô tả rong rêu
Trào dâng cảm xúc, bởi đều có nhau
Hòa chung cuộc sống muôn màu
Làm cho thi sĩ, gặp nhau bồi hồi.
Chuông Chùa vang vọng từng hồi
Thơ thiền nối nhịp, hồn ngồi tịnh tâm
Xuôi theo Bát nhã âm thầm
An nhiên tịnh nghiệp, diệt mầm Sân Si.
Hồn thơ Giác ngộ Từ bi
Đạo đời chung lối, bước đi thẳng hàng
Đưa hồn nương tựa Đạo vàng
Xây nên cuộc sống, nhẹ nhàng tâm an !
14.02.2022
HOANGHAI",hồn thơ,,HOANGHAI,https://poem.tkaraoke.com/117381/.html
"Gửi em những lời thơ tâm tình nhỏ
Đừng thấy buồn tình mãi hóa khói bay
Ngày tình nhân nay đã đến rồi này
Vui lên nhé tình yêu em xin hỡi,
Có một chút tình yêu đi vây gửi
Có một lần nổi giận mãi cho đi
Có những khi ta biết được chút gì
Cho tất cả tình yêu cho tất cả.
14/2/2022",thơ ngắn (tình yêu valentine),,Lê Đức,https://poem.tkaraoke.com/117382/.html
"Duyên kỳ ngộ tình trôi đi vô ngưỡng
Chiều chạm lòng đêm nhuộm chín mùa xuân
Đã bên nhau sao lại cứ ngại ngần
Một tin nhắn làm trăng lên màu huyết...
Hồn trơ trọi giấy lòng tay em viết
Gió lặng nhìn trong tuyệt vọng mù xa
Valentine ... ơi hỡi... có trăng ngà !...
Nỗi khao khát như ta hằng ao ước...
Kìa hồn chết !... lênh loang trên dòng nước
Áng mây tan rách rưới cả khung trời
Một chữ ngờ vạn nỗi khát chơi vơi
Để em đứng giữa quanh bờ lựa chọn
Đêm rạn nứt .. lòng đau cơn chua ngọt
Vết thời gian dĩ vãng cứa tơ hồn
Valentine sương nặng giọt rơi buồn
Em im lặng ta khôn cùng nỗi nhớ
Ngày mai nữa ngày kia...còn bỡ ngỡ ?
Đã bên nhau nguyện chết cũng không tàn
Quá khứ là dĩ vãng mãi ly tan
Đêm hiện thánh... Valentine hoa nở.",nỗi buồn valentine,,Hồng Dương,https://poem.tkaraoke.com/117383/.html
"NGÀY NÀO CŨNG NGÀY LỄ TÌNH YÊU
Anh sẽ yêu em mãi muôn đời
Ngày nào cũng ngày Lễ Tình Yêu
Em như sắc thắm hoa hồng đợi
Em tựa ánh vàng của ngàn khơi
Anh tặng cho em tình diệu vợi
Em hiến cho anh nghĩa tuyệt vời
Đôi mình là một ôi phơi phới
Huyền ảo diệu kỳ em yêu ơi
Lấp lánh nụ cười em rất tươi
Long lanh mỏng mảnh ngàn tơ sợi
Lung linh mầu nhiệm mùa xuân tới
Lộng lẫy ngạt ngào xoá chơi vơi
Biết ơn em lắm cả mọi thời
Em là mầu nhiệm giúp thảnh thơi
Em là tất cả trong thế giới
Em là Valentine rạng ngời
Trần Minh Hiền Orlando ngày 14 tháng 2 năm 2022",ngày nào cũng ngày lễ tình yêu,,Trần Minh Hiền,https://poem.tkaraoke.com/117384/.html
"Đôi Mắt Bồ Câu
( Để tặng những giai nhân có đôi mắt đẹp nhân dịp ngày lễ Tình Yêu. Valentines’day )
Tôi chưa hề biết đôi mắt bồ câu
Nhưng sao tôi không thể nào quên được
Đôi mắt một người con gái mắt nâu
Nhìn mưa rơi bên hàng hoa thược dược.
Nàng và tôi chưa hề quen hay biết
Gặp nhau vì trời bỗng đổ cơn mưa
Chạy vội vào mái hiên nhà người lạ
Ngượng ngùng ánh mắt lướt hàng dậu thưa.
Rồi lại quay đi nhìn mưa tháng sáu
Mưa bụi bay vào thấm ướt đôi vai
Hương của nàng lan nhanh bờ môi mọng
Thấm vào hồn tôi một buổi sớm mai.
Nàng luống cuống tay kéo tà áo trắng
Mặt đỏ bừng khi tay nàng chạm tay tôi
Những ngón tay thon dài còn vụng dại
Hương nồng con gái đang dậy thì say.
Tôi bối rối ngập ngừng chưa dám nói
Thẹn thùng nàng bỏ chạy vội ra mưa
Tà áo trắng nhạt nhoà trong gió cuộn
Con tim tôi sao hụt hẫng thế này.
Năm tháng điểm sương đời phiêu bạt
Sao tôi vẫn thương hoài đôi mắt xưa
Mơ lại giấc mơ mắt nhung nào tha thiết
Đôi mắt của nàng nhìn hạt mưa rơi.
Triệu Nguyên Tâm
January 2, 2022.
Wat Prathat Doi Kham. Chiang Mai Thailand.",đôi mắt bồ câu,,Triệu Nguyên Tâm,https://poem.tkaraoke.com/117385/.html
"Ước Vọng Ngày Về
Mỗi độ xuân đi xuân trở về
Niềm riêng riêng chạnh bóng hình quê
Non cao chồng chất tình thương nhớ
Biển rộng ngân vang ước hẹn thề
Xứ lạ miêt mài như cõi mê
Bôn ba lận đận mấy ai nề
Thời gian không nghỉ ngừng xoay lại
Nhịp bước thăng trầm vẫn kéo lê
Da diết một đời trong ủ ê
Nghĩa ân trầm lắng giữa tư bề
Quê hương muôn thuở lòng ghi tạc
Ước vọng ngày mai trở bước về
Viễn Phương",ước vọng ngày về,,Viễn Phương,https://poem.tkaraoke.com/117386/.html
"NẮNG XUÂN
Xã hội ngày nay gẫm nực cười
Khi màn ""chửi bới"" được lên ngôi
Trên cao NỮ QUÁI luôn gào thét
Dưới đất tung hô tiếng dậy trời
MẶT TRẮNG học hàm thật vẻ vang
Vì sao ra rã nói xiêng quàng
Vu oan giá họa người lương thiện
Nhơ nhuốc ô danh tấm bảng vàng...
Cửa đóng then cài chẳng được YÊN
Cuồng phong sóng dậy để đau phiền...
CHIM NON chiu chít không còn tổ
Quả báo...GIAN MANH có nhãn tiền ?
NGÀY cú om sòm réo ""giả tu""
Đêm thâu gió lộng...buốt lao tù
NGUYÊN tiêu có chiếu vào song sắt ?
Thương cảm.... SAO KHUÊ tối mịt mù
Muốn hỏi THANH THIÊN thấy động lòng...
""Tại tù nhất nhật"" cõi thiên thu
HOA TƯƠI đang độ...chừ khô héo
Oan thấu trời xanh lệ chảy ròng...
Ta viết bài thơ để nguyện cầu
Xin đời xóa sạch những niềm đau
NẮNG XUÂN xua hết màu u ám
PHẬT TỔ thương ban phép nhiệm mầu
Thiên Lý
12/2/2022",nắng xuân,,Thiên Lý,https://poem.tkaraoke.com/117387/.html
"TRĂNG KHUYẾT
Mùa đông đến từng cơn mưa dai dẳng
Gió ru buồn khơi nhắc chuyện ngày xưa
Trời âm u trăn trở tiết sang mùa
Ta nhắm mắt mơ màng ngày vui trước
Chiều thứ bảy đôi tình nhân sóng bước
Phố đông người luôn ríu rít lời thương
Về tương lai xây đắp mộng miên trường
Bờ hạnh phúc ngập tràn hoa giăng lối
Anh đâu biết mình đi vào ngõ tối
Chữ tín đồ... nhiều rào cản cách ngăn
Vì tình yêu dời non biển...lấp bằng
Mà định kiến.... là dòng sông ly biệt
Ngày tháng cũ... mênh mang niềm nuối tiếc
Chúa lòng lành luôn mở lượng bao dung
Phật từ bi cứu độ khắp vô cùng
Nhưng tình lỡ đông về càng thêm lạnh
Đêm xuống chậm muôn vì sao lấp lánh
Sương rơi dày như nước mắt long lanh
Bay vu vơ giăng ướt đẫm trên cành
Nên hơi lạnh đã kết thành hoa tuyết
Trời cuối tháng đìu hiu vầng TRĂNG KHUYẾT
Noel buồn làm khuyết cả lòng ta
Mây lang thang che khuất dãi Ngân Hà
Nghe âm hướng lời kinh theo gió đạo
Thiên Lý
5/1/2022",đêm noel,,Thiên Lý,https://poem.tkaraoke.com/117388/.html
"KHU PHỐ NGƯỜI DƯNG
Tôi về khu phố người dưng
Mắt em đẫm lệ rưng rưng chiều tà
Tự nhiên nhơ nhớ người ta
Dáng thon thả mộng ươm hoa vườn trần
Đôi chân rón rén đôi chân
Đoạn thơ tôi lại nối vần triền miên
Nguồn vui ngồn ngộn chung riêng
Thầm thì ta gọi tên em  đôi lần
Hoàng hôn khu phố thưa dần
Nắng trôi kẽ lá thềm sân thẹn thò
Tình yêu đâu dám hẹn hò
Tương tư một thuở tò mò đuổi đeo
Ửng hồng đôi má trông theo
Ông Tơ , bà Nguyệt chưa gieo hạt tình
Em lặng thinh , tôi lặng thinh
Một hôm chạm mặt vô tình gặp nhau
Giật mình lòng vốn nôn nao
Ước chi ngày tháng xé rào thèm duyên
Tôi còn mòn mỏi cánh chim
Bến bờ hạnh phúc êm đềm ở đâu ?
Tôi về khu phố ngọt ngào
Em xa vời vợi tình vào gió mưa
Ngậm ngùi kể chuyện ngày xưa
Ai còn ngóng đợi bốn mùa khói sương
Ngày 22/1/2022
Ân Thiên ( Bình Dương )",khu phố người dưng,,Thiên Ân,https://poem.tkaraoke.com/117389/.html
"Ta muốn giữ một vài bông hoa cỏ
Gửi nắng vàng trên áo lụa em mang
Giọt sương mai lắng đọng gió muộn màng
Để yên lặng nỗi lòng em khi tủi
Rằm giêng chín chênh bờ nghiêng bóng núi
Nỗi nhớ thầm mang nặng giấc hoàng hôn
Bước chân đi len lối nhỏ hương nồng
Màu trình trắng của  bông hoa thạch thảo
Ven lối cũ thoáng vờn bay tà áo
Đẹp tinh khôi sau bão quét qua lòng
Cơn gió về thầm lặng giữa mênh mông
Nên hương sắc lại nồng nàn vị nắng
Xanh thẫm lá cũng có mùi cay đắng
Để thử lòng quân tử lạc chiều xuân
Tháng giêng mang màu biếc ngọc trong ngần
Để hoa trổ trắng tràn trên lối cũ
Bông hoa nhỏ mà tình xuân thắm đỏ
Để môi mềm em nở nụ cười xinh.",hoa thạch thảo,,Hồng Dương,https://poem.tkaraoke.com/117390/.html
"TÀN XUÂN
Xuân vừa bỏ lại nắng chiều đi
Gác cũ mình ta mặc tưởng vì...
Nhạc những đêm dài rơi thảm thiết
Thơ từng gánh nặng chở sầu bi
Chìm trong chén rượu lòng quân tử
Lẫn cuối vườn hoa tuổi dậy thì
Mỏi gót bao chiều xuôi vạn ngã
Nhưng nào nghĩ đến chuyện từ ly ./.
Lê Cảnh Tiến 15/O2/2O22",tàn xuân 2,,Lê Cảnh Tiến,https://poem.tkaraoke.com/117391/.html
"Một Mình Ôm Gối
Bỗng dưng sao lại nhớ ai
Nhớ ai - ai nhớ kéo dài dài đêm
Sương buông giọt lệ bên thềm
Nhớ ai thềm cũng nhũn mềm như sương.
Ngảy thì muôn sợi vấn vương
Nắng đan sợ nhớ sợi thương mỗi chiều
Nắng chiều hỏi được bao nhiêu
Bao nhiêu cũng chẳng thấy nhiều ai ơi.
Những ai đi trọn một đời
Nhớ thương, thương nhớ lấy trời mà đong
Đêm nằm với chiếc giường không
Ai thương...ôm gối vào lòng mà thương.
Thanh Nga
February 14, 2022
BMT, Vietnam.
Gối Ôm
Đêm qua ôm gối một mình
Bỗng mơ thấy một bóng hình cô tiên
Hình như má lúm đồng tiền
Xiêm y lộng lẫy mắt viền lá dăm.
Một trăm con bướm ngày rằm
Bay về trong mộng con tằm nhả tơ
Hỏi người trong mộng câu thơ
Lỡ yêu tiên mất bây giờ làm sao?
Hỏi rằng có đủ chiều cao
Cùng tiên sánh bước tiêu dao tháng ngày
Hài tiên cao gót đêm nay
Hằng nga bóng nguyệt lung lay canh trường.
Thôi đừng ôm mộng tơ vương
Thương Nga không được đau thương sẽ về
Về đi ôm gối trong mê
Một mình gối lẻ trăng thề đêm nay.
Triệu Nguyên Tâm
February 15, 2022
Chiang Mai, Thailand.",gối ôm,,Triệu Nguyên Tâm,https://poem.tkaraoke.com/117392/.html
