Edited,Title,Genre,Author,URL
"Lại thêm một trạm xa em
Lại thêm một trạm thầm thương phút chờ
Lại thêm một trạm ngẩn ngơ
Lại thêm một trạm sầu khuya nhớ nàng
Lại thêm một trạm đêm sang
Lại thêm một trạm ngó qua bến bờ
Lại thêm một trạm bão mưa
Lại thêm một trạm đêm thừa xa nhau
11.00 đêm 10.05.2018
thêm một trạm nhớ thương em",đêm thừa xa nhau,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/119584/.html
"Ra đường đầy những chuyện người
Đừng gom đừng nhặt những lời không vui
Đừng chê đừng ghét người nghèo
Đường đời lên đèo thì cũng phải đi
Trồng cây thì chờ hái trái
Tán gái thì cũng cậy nhờ tới duyên
Người giàu hay có trái chăm
Người nghèo thì lại ham nằm ham chơi
Mồi nào cá thích cá ăn
Vợ chồng thì cũng chung duyên mới là
Thương nhau tặng bát cháo lòng
Đừng trộn xương cá xương rồng mà cho
Đẹp lòng đẹp miệng người thương
Xấu lòng xấu miệng ai thèm đâu ai
Áng mây thay dáng trên trời
Làm người đừng có đổi đời như mây
Gió thổi tàu lá lung lay
Đường đời đừng có nhẹ tai nghe người
Nghe tiếng cho biết tiếng quen
Đừng nhặt tiếng gió mà chen vào lòng",ca dao (140),,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/119585/.html
"Voi khoe mình béo
Mèo khoe mình dài đuôi
Ai xóa cho nhạt nắng chiều
Ai xóa cho hết những lời điêu ngoa
Gió nào mà thổi một chiều
Lòng người đừng đổi theo chiều gió đưa
Nước nóng đừng uống
Người buồn đừng chọc
Chân trời ai vẽ thành khung
Người đẹp thì vẫn đi cùng lời khen
Trên đời đừng có ham chơi
Ba chồng bảy vợ nó vui chỗ nào
Đời mình cho biết là đời
Đừng ham lên núi lên đồi ngồi cao
Ngồi thấp lại ngó chỗm cao
Đến khi ngồi vào thì lại chẳng yên
Chưa khóc lại nói là buồn
Biết mình không tiền lại nói xài sang
Ngồi ghe đừng quên người chèo
Khi giàu đừng quên lúc nghèo khó khăn",ca dao (141),,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/119586/.html
"Tấm hình cất lưu.
Tớ vẫn mặt chây mày lì
Gặp hoài môi bĩu, da bì đã quen
Mặc đời cao thấp bon chen
Việc gì làm được vẫn len bước vào...
Thời gian chẳng biết còn bao?
Tranh thủ làm cố, tiêu hao thời giờ
Qúy từng nét chữ vần thơ.
Trân trọng ngày tháng gần bờ mãn niên
Tớ chẳng mong mình như tiên
Mà mong xài hết đồng tiền Trời cho.
Máy không dành cất trong kho
Cố gắng xử dụng không lo lỡ thời.
Tạo hình sửa dáng khắp nơi
Non cao suối thấp biển khơi phố tình
Miễn sao hạnh phúc cho mình
Lưu lại ảnh đẹp, nét xinh mọi người...
Tớ không thích mẫu ươn lười
Luôn được đáp trả nụ cười thân thương
Tiền bạc gía trị tầm thường
Công việc chia sẻ, lại vương nghĩa tình.
Đẹp nhất là nụ cười xinh
Qúy nhất là những tấm hình cất lưu...
CH2",tấm hình cất lưu.,,Cong Chinh (CH2),https://poem.tkaraoke.com/119587/.html
"Lời buồn!
Vì tình chữ bóng xa xôi
Trong lòng muối mặn, lời trôi nhẹ nhàng
Tô văn đậm net cho sang
Đau gì hơn nữa lòng vàng mất đi?
Không tình ai nói làm chi!
Cũng là trách nhiệm  phải ghi đôi lời.
Việc nghĩa chẳng thể nói chơi
Khi đã nhắc nhở, thảnh thơi cõi lòng.
Biện minh lời trả thẳng cong
Chẳng nghe không biết, chỉ mong tốt đời...
CH2",lời buồn!,,Cong Chinh (CH2),https://poem.tkaraoke.com/119588/.html
"Khôn dại Cuộc đời...
Ngày nào có giờ hai nhăm?
Mấy ai có được hơn trăm tuổi đời?
Được sống là hạnh phúc rồi
Nên đừng đòi hỏi lãi lời chênh chao...
Chớ hại ai phải lao đao.
Đến khi ""Qủa"" lại!... Tại sao thế này?
Qủa báo chưa hẳn đến ngay
Trái lộc cuộc sống từ tay mình trồng...
Rủa người! Con mình lãnh bông.
Hại người! Đoạn kết thường không tránh sầu
Đời người thoáng chốc qua cầu
Ai dại thì thích chọn mầu đấu tranh...
Người ngay chọn chốn an lành
Người khôn chọn việc xây thành Gia khang...
CH2",khôn dại cuộc đời.,,Cong Chinh (CH2),https://poem.tkaraoke.com/119589/.html
"Lang thang một tiếng chuông chùa
Sen hồng chợt nở nhớ mùa hạ xưa
Con đường gầy guộc nắng mưa
Em xa lối ấy... Sao chưa thấy về?
2001
(Tập thơ Cỏ Hoa Thì Thầm – NXB Thanh Niên 2002)",lối cũ (bản tứ tuyệt),,Thanh Trắc Nguyễn Văn,https://poem.tkaraoke.com/119590/.html
"MẶC KỆ
Mặc kệ , gièm pha thiên hạ
Đàm tiếu lời ong , tiếng ve
Một chùm tương tư nghiêng ngả
Rụng rơi chút nhớ trưa hè
Mặc kệ , thềm xưa lá úa
Châm lửa đốt dòng thơ ca
Bờ vai ai, là điểm tựa ?
Ngày xưa , ngày xửa vỡ òa
Mặc kệ , em khoe áo mới
Ngây thơ trăm sắc bên chồng
Ta vẫn hoài công chờ đợi
E dè nuốt lệ chờ mong
Mặc kệ , mưa dầm nắng dãi
Cánh chim xé gió tung trời
Gõ mùa yêu thương mềm mại
Hụt hẫng , đôi chân muôn nơi
Mặc kệ , trăng tròn rồi khuyết
Thương em gặt hái lỗi lầm
Chuyến đò hoàng hôn biền biệt
Đọng lại vài giọt thanh âm
Mặc kệ , anh ôm gối chiếc
Đêm sâu đom đóm lập lòe
Anh như thợ săn ráo riết
Thương mắt nai vàng tròn xoe
Mặc kệ , dòng sông ra bể
Nghìn năm sóng gió ru lòng
Điểm nhấn là đâu khó dễ ?
Âu yếm im ỉm bên song
Ngày 5/8/2022
Ân Thiên ( Bình Dương )",mặc kệ 2,,Thiên Ân,https://poem.tkaraoke.com/119591/.html
"NHIỆM MẦU LUNG LINH
Nghe từng hơi thở
Của em dịu dàng
Dường như mắc cỡ
Tiếng lòng mênh mang
Nghe từng cung đàn
Của em nắn nót
Tình yêu mật ngọt
Diệu kỳ thanh cao
Nghe từng thì thào
Của em yêu dấu
Em là nhiên hạo
Tuyệt vời bền lâu
Nghe từng mong cầu
Của em ao ước
Ái ân hiền hậu
Nhiệm mầu lung linh
Trần Minh Hiền Orlando ngày 1 tháng 9 năm 2022",nhiệm mầu lung linh,,Trần Minh Hiền,https://poem.tkaraoke.com/119592/.html
"NHIỆM MẦU LUNG LINH
Nghe từng hơi thở
Của em dịu dàng
Dường như mắc cỡ
Tiếng lòng mênh mang
Nghe từng cung đàn
Của em nắn nót
Tình yêu mật ngọt
Diệu kỳ thanh cao
Nghe từng thì thào
Của em yêu dấu
Em là nhiên hạo
Tuyệt vời bền lâu
Nghe từng mong cầu
Của em ao ước
Ái ân hiền hậu
Nhiệm mầu lung linh
Trần Minh Hiền Orlando ngày 1 tháng 9 năm 2022",nhiệm mầu lung linh 09012022,,Trần Minh Hiền,https://poem.tkaraoke.com/119593/.html
"NỖI NHỚ NGƯỜI XƯA
Chắc chỉ còn là kỉ niệm
Của những ngày xa xưa
Anh ơi biết đã về chưa
Hình như dài rồi tháng ngày em ngồi đếm…
Anh thân mến ơi
Vết thương cũ
Tại sao lại làm em đau lâu như thế chứ
Có phải là nhớ anh quá rồi…
Nhiều lắm những ngày dài
Em đã tập quên anh nhiều lần lắm đấy
Mà sao vẫn như vậy
Hàng lệ khô khi em thức dậy mỗi sớm mai…
Mái tóc em vẫn dài như thế
Nó còn dài hơn kể từ lúc anh đi
Trong vườn cỏ bậu xanh rì
Cố làm tươi mát những nghĩ suy trong em đang than kể…
Vậy mà anh vẫn cứ đi nhỉ
Em đang nhớ anh đây này
Đừng gieo trồng những đắng cay
Đêm nối ngày về đi anh say lời thủ thỉ…
01-09-2022
Nguyên Hữu",nỗi nhớ người xưa,,Nguyên Hữu,https://poem.tkaraoke.com/119594/.html
"NGƯỜI CHIẾN SĨ VÀ CÂY LÚA
Anh đi lúa chửa xuống đồng
Bây giờ lúa đã lên ngồng cao cao
Nhiều sao
Lúa nẩy nhiều nhiều
Ra bao nhánh nhỏ vươn đều đều lên
Mền mại
Duyên dáng
Nõn nà
Lúa thành thiếu nữ rồi mà - đẹp mê
Hôm nay anh nghỉ phép về
Lúa quê mình bỗng…
Ấp ôm…
Bụng bầu…
Ba lô – khăn gói
Tiếng gọi non sông
Anh tạm biệt lúa
Nghẹn ngào sương mai…
Canh trường thao thức những ai
Thơm bầu sữa mẹ canh dài đón con
Vuông tròn hạnh phúc nào hơn
Trĩu bông – mượn gió cây đờn hát ru
Tắm gội mưa rất hợp gu
Sấy khô có nắng, chơi – nô mây trời
Anh ơi
Khó nhọc cuộc đời
Thân gầy không ngại đợi anh ngày về…
Tỉnh – mê
Có phải anh về
Xuất ngũ rồi nhé
Thỏa lòng ước trông…
Ôm nhau
Mà nghẹn cõi lòng
Lúa gầy – anh nhói – đau hàng lệ rơi
Lúa cười, lúa mãn nguyện rồi
Anh thay lúa nhé
Chăm đàn con thơ…
Anh vơ
Ôm cả vào lòng
Anh khóc thương lúa
Anh cười cùng con
Anh nguyện, anh đã hứa rồi
Từ nay anh sẽ thay nàng chăm con…
04.2000
Nguyên Hữu",người chiến sĩ và cây lúa .,,Nguyên Hữu,https://poem.tkaraoke.com/119595/.html
"Thơ họa Nguyễn Thành Sáng & Tam Muội (805)
Thơ họa chuyện trò vui
Giây Phút Tâm Tình (2)
Bà nàm tui đợi tui chờ
Muốn đi khuây khỏa nhưng mờ sợ tương
Nên đành lặng lẽ sau vườn
Bẻ vài trái ổi sương sương đỡ buồn
Ai dè bà ở trong giường
Thả hồn theo gió về phương nghìn trùng
Say sưa lối mộng trong mùng
Làm tui dang dở nụ hun ngọt ngào
Khiến cho một quả tim màu
Nãy giờ cà giựt kéo sầu khổ tui
Nè nè bà sát lại coi
Nó đang phình phịch từng hồi đó nha
Thôi tui cũng hổng giận bà
Bà mau rửa mặt rồi qua bác Hoài
Mua mồi nhấm với vài chai
Vợ chồng ra trước lai rai ấm tình...
NTS
Để tui vặn lửa nồi ninh
Chân giò rau củ thêm bình rượu nho
Cá kèo rửa sạch đem kho
Ở nhà rảnh rổi canh lò giùm tui
Nhớ nha đừng có tới lui
Sang nhà nhỏ Thắm lui cui mần giùm
Chặt cây bửa củi tùm lum
Tui mà biết được um xùm đó đa
Tiền tui hết sạch hôm qua
Coi trong túi áo rút ra mấy tờ
Đặng tui ghé quán Ba Mơ
Mua mấy bộ cờ tướng để mình chơi
Sao ông ăn ổi vậy trời
Bụng đang trống rỗng mà xơi một lần
Tới chừng ruột xót rân rân
Hành thân hạ xác tui mần lo lung...
TM
nhatlang.com",thơ họa nguyễn thành sáng & tam muội 805.,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/119596/.html
"Thơ họa Nguyễn Thành Sáng & Tam Muội (806)
Thơ họa chuyện trò vui
Giây Phút Tâm Tình (3)
Bà nầy lại nói lung tung
Cái gì con Thắm tùm lum vậy bà
Bà đi tui vẫn ở nhà
Chớ nào lộn xộn đi qua chỗ người...
Coi kìa! Cái mặt nhoẻn cười
Giống như con khỉ đang ngồi trên cây
Một tay vừa vuốt lông mày
Một tay vừa gãi dài dài xuống mông
Nhỏ con với lại ốm tong
Thêm hai con mắt ló tròng hù ai
Ghèn thì vẫn sản xuất hoài
Vừa to vừa nặng vừa dai...giống gì...
Ờ...ờ...giống sợi dây chì
Siết tui cứng ngắt hổng đi được rồi
Nhưng mà nghĩ lại cũng vui
Tương thì tương ớt...Nhưng mùi*....bờ oăn*...
* mùi mẫn
* năm bờ oăn : Số 1
NTS
Lòng tui cứ mãi băn khoăn
Có chồng trai đẹp ga lăng nhứt vùng
Lại còn tánh khí ung dung
Thấy ai ""eo hẹp"" người hùng giúp ngay
Làng trên xóm dưới thày lay
Nên tui phải ráng rào này chặn kia
Thêm canh cổng với bên rìa
Năm tháng đầm đìa chớ sướng ích chi
Thôi giờ lại sát tui mi
Trưa trờ trưa trật phải đi chợ nè
Bữa nay trời nắng ông he?
Có muốn ăn chè đậu đỏ đậu xanh
Đặng tui mua sẵn để dành
Ăn lần cho mát, long lanh sức già
Như tre như trúc như đa
Trường thọ mãi mà chung hưởng với tui...
TM
nhatlang.com",thơ họa nguyễn thành sáng & tam muội 806.,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/119597/.html
"NHẮC CHUYỆN NGÀY XƯA
Em lấy chồng tính nhẩm đã mười năm
Hương tóc ướt vẫn mơn man phảng phất
Nụ hôn đẹp ngày xưa ta đánh mất
Dòng sông buồn vội rẽ nhánh chia đôi
Chút bàng hoàng theo dòng nước cuộn trôi
Đám lục bình vẫn ngược xuôi , xuôi ngược
Thời con gái lưng ong ai biết được ?
Chuyện trăm năm tựa như một ván cờ
Kẻ thắng , người thua chìm khuất bơ vơ
Những hong hơ , nỗi lòng sầu lẻ bóng
Tuổi đời reo chìm sâu như chiếc bóng
Đám mây cuối trời rục rịch đau thương
Em lấy chồng điều đó thật bình thường
Đối với anh là chuỗi ngày ám ảnh
Ngọn gió thời gian đố ai so sánh ?
Rèm mi gầy , đôi mắt hóa rong rêu
Tiếng cười đau , gom góp sầu tịch liêu
Mùi cay đắng ngẫu nhiên buông day dứt
Bốn mùa trở trăn nghìn đêm thao thức
Nhánh yêu thương về đậu ở vai gầy
Ta hắt hiu sầu gờn gợn đó đây
Đừng khóc nhỉ sao hư hao dòng lệ
Xin trôi mau tháng ngày vào dâu bể
Xin một lần hội ngộ chuyện trăng sao
Ngày 5/8/2022
Ân Thiên ( Bình Dương )",nhắc chuyện ngày xưa,,Thiên Ân,https://poem.tkaraoke.com/119598/.html
"""Tóc mây mẹ chải dầu dừa
Bờ môi thuốc dỗ giấc trưa muộn phiền...""
(Điều mà tôi không thể nào quên về mẹ của tôi là lúc sinh thời đầu tóc của người luôn óng mượt với mùi hương dầu dừa đặc trưng và đặc biệt là giấc ngủ trưa của người luôn gắn liền với điếu thuốc lá cháy dở trên môi có khi ngủ say nhưng vẫn còn nghi ngút khói . Thuốc lá ở đây là những lá thuốc cuộn tròn to bằng ngón tay cái chứ không phải thuốc điếu như bây giờ)
------
DƯ ÂM
Vẫn bóng râm ngày mẹ nghỉ trưa
Còn vương sợi tóc chải hương dừa
Căn nhà lá thoảng làn hơi cũ
Chiếc chõng tre hằn kỷ niệm xưa
Lạnh lẽo đầu sân vườn cải mướt
Đìu hiu bếp lửa giọt canh thừa
Đâu rồi thuốc đượm bờ môi ngủ
Mải lắc lư cùng nhịp võng đưa ./.
Lê cảnh Tiến O2/O9/2O22",dư âm 2,,Lê Cảnh Tiến,https://poem.tkaraoke.com/119599/.html
"ANH YÊU EM NHIỀU VÔ CÙNG EM HỠI
Anh yêu em nhiều vô cùng em hỡi
Em là dòng sông huyền ảo muôn trùng
Em là ánh bình minh vời vợi
Em là đoá hoa hồng ướt sũng
Em là giấc mơ cuồng nhiệt rạng ngời
Anh yêu em nhiều hơn thế giới
Em là tình yêu ân ái diệu kỳ
Em là ánh hoàng hôn phơi phới
Em là những ước mơ mong đợi
Em là trăng sáng tỏ cuộc đời
Anh yêu em nhiều hơn tơ sợi
Nhiều hơn thời gian hơn cả bầu trời
Hơn vũ trụ hơn cả ngày mai tới
Hơn cả đại thiên tam thiên ngày mới
Hơn cả vô chung vô thỉ vô bờ
Anh yêu em nhiều hơn nỗi nhớ
Hơn cả cuồng điên cuồng dại cuồng tình
Hơn cả những điều trong tưởng tượng
Hơn cả từ trong cổ tích công trình
Hơn cả mọi điều tất cả là em
Trần Minh Hiền Orlando ngày 2 tháng 9 năm 2022",anh yêu em nhiều vô cùng em hỡi,,Trần Minh Hiền,https://poem.tkaraoke.com/119600/.html
"ANH YÊU EM NHIỀU VÔ CÙNG EM HỠI
Anh yêu em nhiều vô cùng em hỡi
Em là dòng sông huyền ảo muôn trùng
Em là ánh bình minh vời vợi
Em là đoá hoa hồng ướt sũng
Em là giấc mơ cuồng nhiệt rạng ngời
Anh yêu em nhiều hơn thế giới
Em là tình yêu ân ái diệu kỳ
Em là ánh hoàng hôn phơi phới
Em là những ước mơ mong đợi
Em là trăng sáng tỏ cuộc đời
Anh yêu em nhiều hơn tơ sợi
Nhiều hơn thời gian hơn cả bầu trời
Hơn vũ trụ hơn cả ngày mai tới
Hơn cả đại thiên tam thiên ngày mới
Hơn cả vô chung vô thỉ vô bờ
Anh yêu em nhiều hơn nỗi nhớ
Hơn cả cuồng điên cuồng dại cuồng tình
Hơn cả những điều trong tưởng tượng
Hơn cả từ trong cổ tích công trình
Hơn cả mọi điều tất cả là em
Trần Minh Hiền Orlando ngày 2 tháng 9 năm 2022",anh yêu em nhiều vô cùng em hỡi 09022022,,Trần Minh Hiền,https://poem.tkaraoke.com/119601/.html
"MƯA THÊM CƠN MƯA
Quá trưa trời bỗng ngớt mưa
Mây đen ghẹo ngọn gió lùa
Nhốt trong chiếc cũi đen nhẻm
Ùn ùn tứ phía sợ chưa…
Mưa còn đang thòm thèm
Từ phía biển màu đêm
Báo hiệu trận mưa lớn
Không tin đợi mà xem…
Tiếng sấm gầm từng cơn
Tiếng lách tách to hơn
Sét xuyên trời, bổ đất
Chớp như thể chốt đơn…
Hạt mưa giống đảo quân
Nã từng hạt xuống sân
Như không hề đau đớn
Bầm dập cả hồng trần…
02-09-2022
Nguyên Hữu",mưa thêm cơn mưa,,Nguyên Hữu,https://poem.tkaraoke.com/119602/.html
"MỪNG QUỐC KHÁNH
Cờ hoa đỏ thắm bầu trời
Ngày hai tháng chín, rạng ngời sử xanh
Niềm vui độc lập khai sanh
Bảy bảy năm ấy, đồng hành vinh quang.
Mùa thu dưới ánh nắng vàng
Ba đình lịch sử, ngân vang tiếng Người
Non sông đất nước mỉm cười
Khai sinh nước Việt, người người hân hoan.
Toàn dân ca khúc khải hoàn
Bảo vệ đất nước, bốn ngàn mùa thu
Non sông sạch bóng giặc thù
Hòa bình trải rộng, trời thu rợp cờ.
Ngày nay thỏa nỗi mong chờ
Đất nước độc lập, bến bờ tự do
Chung tay tự chủ chăm lo
Cuộc sống hiện thực, ấm no dân mình.
Nhìn lên cờ đỏ quang vinh
Lòng nghe háo hức, nghĩa tình sắt son
Mong sao ý dân vẹn tròn
Tự do Độc lập, nước non mạnh giàu.
02.09.2022
HOANGHAI",mừng quốc khánh,,HOANGHAI,https://poem.tkaraoke.com/119603/.html
"Thu đã đến Hạ còn vương vấn
Giọt nắng Thu lẫn giọt mưa ngâu
Đêm tan ngày vẫn u sầu
Người buồn cảnh cũng nhạt màu đúng không?
Thu nức nở cho lòng đau thắt
Giọt sầu rơi thắt chặt con tim
Hạnh phúc ta mãi đi tìm
Cớ sao trốn kỹ phải tìm bao lâu?
02/09/2022",thu sầu,,Vong Sầu,https://poem.tkaraoke.com/119604/.html
