Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Hôm nay, em về thăm lại phố núi
Con đường dài hun hút dốc đèo lên
Đường mình em sao thấy quá chông chênh
Em đi mãi mà con đường không dừng lại
Em về lại con đường xưa phố núi
Bóng em dài theo mỗi bước lẻ loi
Lưng chừng đồi tiếng gió vọng xa xôi
Em thơ thẫn đơn côi đường vô hướng
Em về tới con đường mơ mộng tưởng
Giấc chưa tròn nên nửa giấc mồ côi
Tiếng lá rơi xào xạc bên sườn đồi
Nghe đông lại ru hời theo điệu nhớ
Nếu một ngày về buồng tim ngưng thở
Mạch máu dừng nửa đoạn bước về nguồn
Dòng luân lưu cạn kiệt không chảy suôn
Cứ ngược mãi thiên đường không giờ hẹn
Mây chiều nay trôi qua sao nghèn nghẹn
Đứng im lìm sững lối giữa trời mơ
Cánh chim bay bay mãi vô bến bờ
Một giọt lạnh sương hờ rơi khe khẽ
Em chỉ bước qua triền mơ nhè nhẹ ...
vtglcn",qua triền mơ,,Vtglcn,https://poem.tkaraoke.com/35362/.html,
,"HẠNH PHÚC tròn như những viên bi,
Và dễ thương như đáy mắt xuân thì.
Ta qua đó một lần ta đã biết,
Ôi mắt em cười trong đêm khuya.
HẠNH PHÚC dài như sợi tóc em,
Thương nhau từ độ biết đi tìm.
Đêm qua em ghé về trong mộng ,
Suối tóc đen huyền như sông đêm.
HẠNH PHÚC mềm như những sợi nhung,
Vành môi em ngọt dịu vô cùng,
Ta qua từ những mùa xuân ấy ,
Còn dậy bao niềm thương nhớ nhung.
HẠNH PHÚC đỏ như môi son em,
Và xinh xinh như má lúm đồng tiền.
Em đi nắng chảy hồng trên má,
Em cười hoa nở nụ trong đêm.
HẠNH PHÚC hiền như mắt em thơ,
Thương nhau hò hẹn đến bao giờ.
Rượu xuân chưa thắm hồng đôi má,
Tình đã say nồng trong giấc mơ…
HẠNH PHÚC ôi thơm ngát ngọt ngào,
Như Môi Em Tình Đẹp Duyên Trao .
Bên nhau dìu bước vào trong mộng,
Nào biết Đào nguyên ở chốn nào…
Hạnh Phúc Tình-Như-Nữ-Chúa-Yêu,
Thần Tiên Say Đắm Nét Yêu Kiều.
THIÊN ĐƯỜNG MỞ CỬA TỪ ĐÊM ẤY
Nhạc Trỗi vang Lừng Mấy Cõi Tiên...
Xuân 2011
Dương Lam",thiên đường mở cửa từ xuân ấy,,Dương Lam,https://poem.tkaraoke.com/35363/.html,
,"Nửa đêm thao thức canh dài
Nhớ ai day dứt không phai ảnh hình
Nghĩ hoài một kiếp phù sinh
Mộng liên hoàn mộng cho tình bay xa
Trăng buồn bàng bạc ánh ngà
Liễu thôi hát khúc ngân nga diễm huyền
Có nhau còn đợi thiên duyên
Bên nhau dìu bước lạc miền hoan ca
Trở mình niềm nhớ mặn mà
Bâng khuâng dệt cả ngàn hoa thắm màu
Mai sau nếu có cơ cầu
Chữ tình xin vẹn nhớ nhau muôn đời
lethutrang",miền nhớ,,Lethutrang,https://poem.tkaraoke.com/35364/.html,
,"Thơ đường khó mấy vẫn ham chơi
Ý chặt tứ hay lại ngắn lời
Niêm luật giàu từ vang tiết tấu
Trắc bằng đối nghĩa sáng bầu trời
Tôn vinh bác ái lòng từ thiện
Lên án gian tà thói dở hơi
Bình cũ bao đời ngâm rượu mới
Men nồng đượm chất chẳng khi vơi.
15/12/2010.
Tuyen45.
Thơ bát cú
Đường luật bên trời mãi thích chơi
Vì thơ ngắn ngủi với sâu lời
Gieo vần học hỏi xuôi thi tứ
Họa vận cầu mong thỏa ý trời
Chí thiện dương danh câu thánh giáo
Lòng từ đánh giá kẻ gàn hơi
Gian tà, chính khí luôn gờm mặt
Chén rượu chung trà chẳng vợi vơi
Nguyễn Gia Linh
19-12-2010
ĐƯỜNG THI
---*---
Đường thi rắc rối lắm người chơi
Bằng trắc đan chen ngắn gọn lời
Bảy chữ chứa chan bao ý nghĩa
Tám câu mở rộng bốn phương trời
Mượt mà năm vận hòa âm tiết
Thực luận bốn câu nghĩ bở hơi
Chắt lọc hương đời toàn mới cả
Đổ đầy bình cổ chẳng hề vơi .
23/12/2010.
Tuyen45.
Thi thơ bát cú
Thi thơ bát cú khó mà chơi
Cố gắng làm theo dẫu ít lời
Bảy chữ gieo vần xuôi ý niệm
Tám câu ngắt vận vẹn lòng trời
Thư nhàn rảnh rỗi hòa thi phú
Thảo luận phơi bày nghĩ hắt hơi
Cứ để dòng đời xây vạn lý
Nhìn xem thỏa chí mộng đầy vơi
Nguyễn Gia Linh
26-12-2010
THƠ CỔ
---*---
Thơ cổ thời đường thể khó chơi
Ngữ ngôn sàng lọc chẳng nhiều lời
Đường thi sắc nét nhiều hàm ý
Cung bậc nổi chìm thấu đất trời
Bảy chữ tám câu như phượng múa
Từ vàng năm sáu, thở ra hơi
Văn chương nghiệp chướng quên ăn ngủ
Thi hữu thi huynh tình chẳng vơi .
27/12/2010.
Tuyen45.
Thể thơ bát cú
Bát cú đường thi hiếm kẻ chơi
Ngôn từ thích kiếm kéo thêm lời
Vần thơ gợi cảnh hòa thông cảm
Nét bút khơi sương ấm dạ trời
Thực luận dăm dòng rồng nhảy múa
Năm mươi sáu chữ khói thành hơi
Văn hay ý đẹp vun tròn nghĩa
Hữu xạ đành rồi không thể vơi
Nguyễn Gia Linh
30-12-2010",thơ đường,,Tuyen45 - Nguyễn Gia Linh,https://poem.tkaraoke.com/35365/.html,
,"Được em rồi,anh thấy trái đất toàn đàn ông!
Chỉ một mình em,là nữ nhân duy nhất!
Thế giới diệu kỳ,gom vào đôi mắt!
Trăm bài thơ tình,nằm ở hai bàn tay!!
Một tiếng cười giòn,hồn đã thấy ngất ngây!
Em đưa anh đến,nơi chưa từng được đến!
Trăm đêm đợi chờ,ngàn ngày hò hẹn!
Gian khổ ngút ngàn,giờ ta đã có nhau!!
Giây phút ban đầu,chỉ cần nắm bàn tay!
Anh sẽ có tất cả,đúng như lời ước hẹn!
Anh thì ngập ngừng còn em hổ thẹn!
Cửa ải ban đầu,nhanh chóng vượt qua!!
Bỏ lại sau lưng,ngày tháng cách xa!
Em ngồi đó,thật nhu mì đằm thắm!
Quên cả chuyện ăn,anh nhìn em say đắm!
Đang giữa ban ngày,anh không thể nằm mơ!!
Anh đặt cạnh em “Câu Chuyện Tình Thơ”!
Có cả cuốn sách của “Người Đi Săn Bóng”!
Tay trong tay,thấy cõi lòng xao động!
Cổng vào Thiên Đường,em trao chìa khóa cho anh!!
Men bia thì nồng,em lại quá xinh!
Hương thơm Hoàng lan,khiến hồn anh say khước!
Em đã gom hết bao nhiêu mật ngọt!
Của loài người,ưu ái tặng cho anh!!!
Tiền Giang",giây phút ban đầu,,Tiền Giang,https://poem.tkaraoke.com/35366/.html,
,"Mưa Peiku lạnh lòng người xa xứ
Nắng Sài Gòn,không sưởi nổi con tim
Đông về rồi,em càng nhớ nhiều thêm
Lời hẹn ấy,có làm anh xao xuyến?
Được bên nhau,lời thề non hẹn biển
Của hôm nào,anh nhớ nhé!Đừng quên!!
Trăng sông Tiền,in đáy nước lênh đênh
Con sóng vỗ,trăng vỡ òa nhung nhớ!!!
Tình cuối cùng,sẽ không là tình lỡ
Giấc mơ hồng,phủ kín mối tình ta!
Hẹn ngày mai,khi bướm được kề hoa
Ta nhắc lại,chuyện ngày qua xa cách
Yêu nhau,không kể đầu xanh,tóc bạc
Khúc nhạc lòng,ta trỗi mãi mùa xuân
Cơn bão nào,dù gợi chút bân khuân!
Nhưng không thể,làm cây tình gãy đổ!!
Chiều bên sông Tiền,ngồi nghe sóng vỗ
Tiếng rì rào,nhớ giọng nói thân quen!
Nhớ nụ hôn,ru vào mộng mỗi đêm!
Em nhớ lắm,anh yêu ơi!có biết??
Hoàng Lan",mưa nắng hai miền,,Hoàng Lan,https://poem.tkaraoke.com/35367/.html,
,"Nếu có dịp về, thăm vùng mũi Né.
Mong được lần tạt ghé gặp ....
Dáng chắc thân thương tươi trẻ nhu mì.
Chứa ánh mắt, môi cười vui nắc nẻ.
Âm vang khua ngân, mềm như cánh liễu.
Quên đi cơn mê, sánh nhớ mộng chiều.
Khúc chiết câu thơ trong lành cảm hiểu.
Vỗ về thật tròn được giấc thương yêu.
Hôm nay không mơ thu vàng xa lá!
Chân đi bâng khuâng, tưởng nhớ những gì?
Có phải quanh ta vây buồn mộng mị.
Mưa đổ trên tầng sắc rám kiêu sa.
Ta khách xa xăm lặng nhìn bóng ngả.
Vo tròn cô đơn khô đặc chai cằn.
Ôm nỗi suy tư bên đời hiu quạnh.
Đông đã về mà cứ ngỡ xuân sang.
Cho dẫu xuân lai, lại rồi tháng hạ.
Chuyện năm xưa, ngày tháng cũ, trôi qua.
Vùng ký ức, từ lâu trầm cảm ngủ.
Sẽ hiện tràn, làm chua xót cho ta.
Hồn lịm bên thềm long lanh bóng tuyết!
Chờ ngỏ xin, ánh nhạt trăng hạ huyền.
Mang cất dấu, một vùng xa xôi lắm.
Nghìn năm sau trổ nở nụ thiên duyên.
Ta hiện thân kẻ si tình chưa nguyện.
Đem trao người vàng võ cánh hoa tim.
Đứng chờ ai? Mong dâng đóa tương tư.
Hy vọng nhận, chẳng buồn dù ảo diễm.
Từng vụn vỡ, chia đều xoa cung phiếm.
Thơ vươn cao, ngắm lại dấu nhạc sầu.
Mãi hiện diện, ai ban niềm vui nhỏ.
Thoáng một lần, qua từ giấc chiêm bao.
Khua động nào xa, vờn nắng lao xao.
Mênh mang đưa chan hòa, ngự vách núi.
Chìm trong mơ, lắng đi từng mộng mị.
Nụ cười Em, giúp hồn thoát bay cao.
Gởi về Em, một tình thơ hữu hảo.
Trả lại cho, hoàn mộng có hanh hao!
NGUYÊN HOANG.
Cuối Đông/10",đi tìm khỏa lấp.,,NGUYÊN HOANG,https://poem.tkaraoke.com/35368/.html,
,"em hỏi: còn Đông sao chào Xuân?
thưa rằng: đời vẫn đợi tin mừng
từ trong sương tuyết hừng đông mới
nắng cứ xôn xao rộn cả lòng!
em hỏi: chim về rừng nếu muộn
cây có buồn u uẩn cành trơ?
thưa rằng: đất vẫn nồng hơi thở
hong cây ấm mạch dưới tầng khô!
em hỏi: thơ người như rất vội?
thưa rằng: đời thấp thoáng tà dương
không chào xuân sớm e rằng muộn
chẳng trọn nhìn hoa mùa trỗ hương!
em hỏi: chào xuân tình có biết?
thưa rằng: tình vốn ở trong xuân
nhờ nắng cành khoe mầm lá biếc
nhờ em tình nở nụ cười xinh!
Cao Nguyên",băn khoăn,,Cao Nguyên,https://poem.tkaraoke.com/35369/.html,
,"bầy chim trốn tuyết về rừng
cây lao xao lá giữa hừng hực xuân
cành rưng rức nhựa trỗ mầm
hoa bung cánh nõn khoe tầng nhụy khai
thơ chào xuân đọt nắng mai
ngỏ hồng sương đọng liêu trai gót hài
vóc mai còn thắm trang đài
thơm trầm hương tóc tràn vai ngọc ngà
Cao Nguyên",chào xuân,,Cao Nguyên,https://poem.tkaraoke.com/35370/.html,
,"Em có mơ chiều nay anh qua
Để hôn thơm nức cánh môi ngà
Để nâng vạt áo đừng buông gió
Dìu bước nhau về tận đỉnh xa
Em có mơ bàn tay vươn cao
Choàng ôm anh cúi xuống nôn nao
Mơ đêm đừng ngắn dù đêm ngắn
Để phút ta mơ mãi ngọt ngào
Em hãy mơ , mơ cả phần anh
Như bài thơ dệt dán trên tranh
Chắc em cũng dán anh vào nhớ
Nên có dù xa cũng chẳng đành
Em có mơ chiều nay đang xuân
Anh về ôm nắng lót bên sân
Để cho xuân mãi là xuân mới
Và để hai ta mãi được gần
GQM",mơ nhau,,GQM,https://poem.tkaraoke.com/35371/.html,
,"Ngoài sân rực rỡ một cành hoa
Màu tím thanh tao rất mặn mà
Bút ngọc nằm im bừng dậy sóng
Phím ngà lay động thành bài ca
Xuân đang thấp thoáng ở đâu đây
Én liệng chim ca hát suốt ngày
Hoa nắng lung linh vờn phiến lá
Gót xuân khẽ lướt cỏ lung lay
Chập chùng con sóng vỗ miên man
Réo rắt âm ba rất dịu dáng
Xuân đến với đời người có biết
Bến chờ em cũng đợi tình sang
Giả vờ đừng nhớ cũng đừng mong
Nhưng trái tim yêu cứ thật lòng
Mỗi độ xuân về hồn thấp thỏm
Tình trăm năm đợi mỏi mòn trông
Sương Anh",xuân đợi,,Sương Anh,https://poem.tkaraoke.com/35372/.html,
,"Em đi về phía dỗi hờn
Nghe trong tim nặng nguồn cơn dâng đầy
Thoảng trong con gió heo may
Tiếng lòng than thở đắng cay nỗi niềm
Ngày nào còn dạ yếu mềm
Em còn thao thức với đêm dỗi hờn
Yêu thương ngày mỗi thêm hơn
Ưu tư Em lại khuyên lơn chính mình
Đêm buồn trăn trở với tình
Sao không thoát được vương hình bóng ai
Ngày nào mái tóc hoa cài
Mà nay héo hắt trang đài còn đâu?
Ai đưa dùm khỏi vực sâu
Cho lòng đừng nặng, nỗi sầu đừng đong
Tình yêu đã cách ngăn sông
Con đò ngày ấy không trông bến bờ
Đò xuôi dòng chảy thững thờ
Còn Em đứng lại chơ vơ với mình
...................
Sao lòng còn đó.... Ân Tình...
lethutrang",chơ vơ,,Lethutrang,https://poem.tkaraoke.com/35373/.html,
,"Đoá hoa đôi em tặng tôi
Một chiều xa lắc... trên đồi mênh mang
Cánh khô. khô sắc úa vàng
Nhuỵ khô , khô cả mộng vàng ngày xuân
Xót xa một kiếp phù vân
Sắc hương  là thế... Tuổi xuân ơ hờ
Tình em khi ấy như mơ
Lòng tôi day dứt đến giờ còn đau
Tháng ngày vội bước qua mau
Em đem mộng ước ban đầu... sang ngang...
Bỏ quên hoa héo nhỡ nhàng....
Tôi đem quá khứ “hoá vàng”... thành thơ
Ước gì chỉ sống trong mơ
Ước gì tôi mãi ngây thơ... mộng đầu
Ước gì đừng gặp lại nhau
Để cho dĩ vãng phủ mầu thời gian
Tiếc thay một kiếp hoa tàn
Thương thay một khối tình oan lỡ làng...
SONG DUỆ",phù vân,,Song Duệ,https://poem.tkaraoke.com/35374/.html,
,"Người về làng cũ chiều đông
Mây trời xam xám, đầy đồng rơm khô
Sân đình vi vút gió lùa
Gốc đa bạc phếch... mái chùa rêu phong
Ngẩn ngơ, lòng tự hỏi lòng
Cô em dệt lụa lấy chồng hay chưa...
Trải bao tháng nắng ngày mưa
Lụa đào còn thắm... phất phơ... vẫy chào...?*
Bâng khuâng như mới hôm nào
Chia tay bịn rịn... biết bao cảm tình
Quết trầu đượm nét môi xinh
“Khăn này ai dệt tặng mình... ai... thôi...”
Ra đi biền biệt phương trời
Nhìn khăn như lại thấy người ... xa xôi
Tình quê mộc mạc... đầy vơi
Một vuông lụa gói bao lời yêu thương
SONG DUỆ
*Thân em như giải lụa đào
Phất phơ giữa chợ biết vào tay ai (Ca dao)",tình quê,,Song Duệ,https://poem.tkaraoke.com/35375/.html,
