Edited,Title,Genre,Author,URL
"Thơ hoạ Nguyễn Thành Sáng & Tam Muội (956)
Tê Tái Mảnh Hồn Ma
Anh da diết với nỗi sầu khôn tả
Lệ ma hồn rỉ rả nhỏ hư vô
Muốn nằm cạnh bên vợ hiền khuây khoả
Bao năm dài thương nhớ cách xa nhau!
Mà hỡi ôi! Nào đâu còn thân xác
Chỉ vật vờ, khoảnh khắc ảnh mờ thôi
Cho tha thiết đầy vơi nơi phảng phất
Phải nghẹn ngào dằn vặt đỉnh chơi vơi…
Ngoài song cửa từng hồi mưa tí tách
Gió đẩy đưa lách cách vọng âm buồn
Lửa ân ái rực hồng dang dở tắt
Khiến cõi lòng chất ngất mối tơ vương
Anh tiến sát cạnh giường nhìn em ngủ
Mái nhung huyền che phủ vạt đìu hiu
Khom cúi xuống vói khều sang phía đó
Để nhẹ nhàng hơi thở của vợ yêu
Bỗng bất chợt khuôn chiều nghiêng trở lại
Mở bừng ra, nhấp nháy hướng về anh
Em ú ớ lâm râm trong mệt mỏi
Rồi nhấc tay cố vói giữa thâu canh!
Có phải chăng mộng lành nơi giấc điệp
Dẫn u hoài thiêm thiếp thẳng vào mơ
Để năm tháng đợi chờ bên giá rét
An ủi lần chấm hết một vần thơ…
Môi rung rung, lắc lư bờ vai lạnh
Em ngả đầu tiếp nhắm dưới thu đêm
Anh đứng lặng mà tim đau ngút tận
Hận riêng mình và hận cả cho em
Vì sao lại mối duyên tình thắm đượm
Nửa chừng xuân phải hứng chịu phũ phàng
Cho người phải võ vàng từng hôm sớm
Kẻ tái tê lởn vởn bóng lang thang…
19/2/2019
Nguyễn Thành Sáng
Da Diết Vọng Hồn Ma
Tiếng sấm chớp rền vang thêm bấn loạn
Se sắt luồng từng đoạn thắt tâm tư
Quyển nhật ký cánh thư đang trì hoãn
Viết lưng chừng hận oán kiếp lắc lư
Vầng trăng khuyết lừ đừ xuyên song cửa
Rót nghẹn ngào chan chứa nỗi niềm riêng
Tình vạn kỷ xích xiềng tơ hồng hứa
Bão nghiệp trần dứt nửa đổ ngả nghiêng
Hương phảng phất khí thiêng dường sót lại
Thấm mặn nồng ngọt trái của thời qua
Lửa chăn gối đậm đà ngân nga mãi
Du mộng tình gặt hái thủ cung sa
Mình yêu hỡi! Đôi ta hồn vào mộng
Ảnh chập chờn thoáng bỗng tiến gần em
Ngàn tia sét nhá nhem bầu lồng lộng
Thiết tha nhau dang rộng cánh bên rèm
Mình yêu hỡi! Sự thèm vòng khao khát
Nghĩa vợ chồng trôi dạt ngưỡng bể dâu
Gieo nghịch cảnh xám mầu giăng bát ngát
Siết tim buồng tan nát lấp huyệt sâu
Mình yêu hỡi! Canh thâu âm thầm khóc
Sỏi đá đường khiến ngọc vữa héo hon
Duyên diệu vợi bào mòn treo sợi tóc
Vướng thăng trầm trằn trọc gót hài son
Mình yêu hỡi! Chẳng còn nuôi hy vọng
Dẫu tháng dài trông ngóng lệ thênh thang
Nay ảo não bẽ bàng băng tuyết đọng
Giọt ưu hoài quạnh bóng tủi xốn xang
Mình yêu hỡi! Lỡ làng câu hẹn ước
Chốn dương trần độc bước đẫm chua cay
Miền thống khổ đoạ đày tràn phía trước
Thuyền gập ghềnh xuôi ngược ải lá lay
Mình yêu hỡi! Bao ngày sôi nhung nhớ
Hướng phương trời nức nở giữa mênh mông
Ngập da diết bềnh bồng uyên dang dở
Hết thật rồi tận nợ cách ngăn sông
Lại đêm nữa phập phồng chìm hoang vắng
Xót xa trào mặn đắng tím vành môi
Khói sương nhạt bồi hồi trong tĩnh lặng
Mong Mình về gửi tặng chút phai phôi.
February 20, 2019
Tam Muội
NHẤT LANG THƯ QUÁN:  nhatlang.com",thơ hoạ nguyễn thành sáng & tam muội 956.,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120691/.html
"Nắng hình như nhạt bớt
Gió hát khúc chuyển mùa
Một năm qua rồi đó
Sao cứ hoài ngẩn ngơ
Mùa về ngang gõ cửa
Uh thì đông vừa về
Thôi anh về nhóm lửa
Cho mùa bớt lạnh tê..",đông về,,Calong Nguyen,https://poem.tkaraoke.com/120692/.html
"Em đã hiểu tiếng lòng anh đó
Mến thương em từ độ dương xuân
Nay đà lá rụng đầy sân
Ngày ngày ngấp nghé đông lân mấy lần
Anh cứ thấy muôn phần cảm kích
Dáng  đài trang thanh lịch làm sao!
Như vầng trăng tỏ trên cao
Lại tài thi phú dồi dào ngữ âm
Tâm cảm dẫn thương thầm nhớ trộm
Bấy lâu nay như ốm tương tư
Hình em cứ giữ khư khư
Mười ngày như một, chẳng dư một ngày
Non cao nặng chẳng tày tình nặng
Đêm thu sầu ngồi lặng nhìn đêm!
Ước gì có cánh như chim
Bay về phương ấy đi tìm người thương!
2 / 11 / 2022.",ước gì có cánh như chim,,Nguyễn Sông Tiền,https://poem.tkaraoke.com/120693/.html
"ĐIỆU RU DỖI HỜN
Em ru điệp khúc dỗi hờn
So đo , trách móc buồn hơn thu gầy
Nghìn năm mây trắng vẫn bay
Trăm ngày tỉnh , nghìn ngày say thiệt là....
Bướm ong dan díu cỏ hoa
Thương màu nắng đẹp hiền hòa dễ yêu
Đêm nằm gác trọ quạnh hiu
Khóc thầm dang dở trăm điều xót xa
Dỗi hờn mọc nhánh kiêu sa
Đố ai , ai đố đến ba , bốn lần ?
Ta về gánh bóng phong trần
Con đường hun hút tan dần khói sương
Tội anh ôm mộng văn chương
Đam mê cái đẹp đời thường đó đây
Âm thầm theo dấu đôi hài
Đôi chân ngây dại của ai lượn lờ ?
Đôi khi đối mặt bơ vơ
Tiếng buồn não nuột ngậm bờ bến đau
Vì em , ta sớm bạc đầu
Vòng tay bỏ ngỏ mai sau chạnh lòng
Ngày 14/10/2022
Ân Thiên ( Bình Dương )",điệu ru dỗi hờn,,Thiên Ân,https://poem.tkaraoke.com/120694/.html
"Trích Đoạn Bài Thơ: MỘT CÁNH CHIM BAY
Của Nhất Lang (Nguyễn Thành Sáng)
Thôi rồi! Gửi lại mảnh tình quê
Phố chợ, con đường, chuỗi bước đi
Nụ thắm, môi hồng, trăng bến mộng
Dòng sông, đò nhỏ…chẳng còn chi
Rồi đây dưới bóng hoàng hôn đổ
Khách lạ phương này nhỏ vấn vương
Khắc khoải, dạ sầu, đang lững thững
Niềm thương, nỗi nhớ vượt biên cương
Hay sắc hào hoa choá ngợp đầy
Đẩy đời phiêu bạt đến gần đây
Chụp lên cho khuất bầu xưa cũ
Để nhạc, cung đàn thả gió mây…
NHẤT LANG THƯ QUÁN
(Nơi Tinh Hoa Thơ Ca)",1- thơ hay ngắn trích đoạn,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120695/.html
"Trích Đoạn Bài Thơ: EM ĐÃ SAI RỒI
Của Nhất Lang (Nguyễn Thành Sáng)
Anh hiểu em buồn, em khổ đau
Lắm khi thao thức dưới canh thâu
Nhớ nhung dĩ vãng, thời hoa mộng
Buồn bã âm thầm cuộc bể dâu
Phải chi ngày ấy đừng im lặng
Sợ vỡ trăng thanh, rã ánh tàn
Khép kín nỗi niềm, xuôi định mệnh
Để hờn với nghẹn lại cho anh ...
nhatlang.com",2- thơ hay ngắn trích đoạn,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120696/.html
"Trích Đoạn Bài Thơ: NỖI NIỀM CỦA MẸ
Của Nhất Lang (Nguyễn Thành Sáng)
Năm xưa hụt hẫng chuyến đò đời
Sắc thắm nhạt dần, cõi mộng rơi
Lạc lõng, chơi vơi thuyền bến đỗ
Đành dừng ghé lại cất chèo bơi
Nào hay giữa đoạn ánh phai mờ
Mới biết nơi này chẳng có thơ
Nhưng trót cắm sào neo chỗ đậu
Thôi thì gửi gió ảnh hình mơ..
nhatlang.com",3- thơ hay ngắn trích đoạn,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120697/.html
"Trích Đoạn Bài Thơ: CÁM ƠN TÌNH XƯA
Của Nhất Lang (Nguyễn Thành Sáng)
Bởi nhờ hình bóng của yêu đương
Canh cánh lòng tôi suốt đoạn đường
Rồi một chiều kia hồn trở gót
Tìm về bến cũ uống trăng sương
Ôi hỡi! Chẳng ngờ em đợi tôi
Một luồng chấn động tận xa xôi
Xé màn bao phủ hằng muôn cảm
Hồn sĩ ngàn xưa...trở lại đời
Nhập vào chiếc ảnh nghẹn cô đơn
Để mãi từ đây có nhạc đờn
Mỗi lúc ngân nga niềm dĩ vãng
Ru sầu héo hắt dịu từng cơn...
nhatlang.com",4- thơ hay ngắn trích đoạn,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120698/.html
"Trích Đoạn Bài Thơ: HÃY GẮNG ĐI ANH
Của Nhất Lang (Nguyễn Thành Sáng)
Cuộc đời đâu chỉ có lời thương
Lẽ sống mọi bề phải nặng mang
Tay trắng làm sao đan kết mộng
Ấm lòng trăng gió cuộc yêu đương
Mai mốt đi vào cảnh sống chung
Hoa tình thắm đượm cất vào khung
Quay người đối mặt bao gian khó
Túng quẫn khốn cùng có nhạt hương?...
nhatlang.com",5- thơ hay ngắn trích đoạn,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120699/.html
"Trích Đoạn Bài Thơ: MỘT MỐI TÌNH SI
Của Nhất Lang (Nguyễn Thành Sáng)
Thời gian chầm chậm dần luân chuyển
Rực rỡ hôm nào loãng nhạt hương
Xanh, đỏ, trắng, vàng...hờ hững bóng
Đìu hiu lặng lẽ dưới hoàng hôn…
Một thuở ai kia lảy tiếng đàn
Đợi người xuân nữ ngắm nhìn ngang
Giờ đây chỉ thoảng màu dư ảnh
Kẻ để trần gian khúc võ vàng.
nhatlang.com",6- thơ trích đoạn,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120700/.html
"Trích Đoạn Bài Thơ: NỖI LÒNG MỘT CÁNH CHIM
Của Nhất Lang (Nguyễn Thành Sáng)
Còn đâu phố chợ với đường đi
Bến nước, dòng sông, ánh nguyệt thề
Những tiếng ê a thời tuổi dại
Bao chiều kỷ niệm trải lê thê
Ánh mắt người thân đâu thấy nữa
Ngọt ngào gần gũi nghĩa quê hương
Tình yêu đang độ mùa hoa nở …
Tất cả này đây, vỡ đoạn trường ...
nhatlang.com",7- thơ hay ngắn trích đoạn,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120701/.html
"Trích Đoạn Bài Thơ: TÌNH VỠ
Của Nhất Lang (Nguyễn Thành Sáng)
Tôi biết tình tôi đã lỡ làng
Vì không kéo được chút vầng trăng
Cho đêm ửng sáng khi chìm tối
Nên phải đành cam nhận phũ phàng
Em cứ an nhiên với lãng quên
Thuở nào êm ả dưới thênh thang
Anh à! Đẹp quá chiều nay hỉ
Bởi chuỗi cung đàn…giữa trống trơn
Mai mốt này đây những giá đông
Em ngồi đan áo ấm cho chồng
Có nghe bất chợt từ trong gió
Nếu mất nhau rồi … Anh hiểu không?
nhatlang.com",8- thơ hay ngắn trích đoạn,,Nhất Lang (Nguyễn Thành Sáng),https://poem.tkaraoke.com/120702/.html
"THẮP VÀNG LÊN NGỌN NẾN
Thắp lên vàng ngọn nến
Ru hồng lên cánh buồm
Dòng sông không bờ bến
Em hiền lành dễ thương
Anh yêu em vô lượng
Ôi đoá hoa tươi hồng
Mùa tuyệt vời vô thượng
Em dịu dàng mênh mông
Thắp bình minh trên đồng
Cùng em qua ngàn lối
Tình chúng mình thơ mộng
Em ngọt ngào làn môi
Nghe mùa thu bồi hồi
Trái tim và khối óc
Mùa sang mùa tụ hội
Em nhiệm mầu tinh khôi
Trần Minh Hiền Orlando ngày 2 tháng 11 năm 2022",thắp vàng lên ngọn nến,,Trần Minh Hiền,https://poem.tkaraoke.com/120703/.html
"Ngắm hình sông nước quê hương,
Lòng nghe lồng lộng nhớ thương,quặn lòng,
Bao ngày xa xứ long đong,
Là bao nhiêu bận hoài mong nhớ về!
Ôi! Dòng Ông Đốc,chốn quê,
Lục bình trôi cũng thành dề,vấn vương,
Sớm,chiều,sông tỏa hơi sương,
Mờ hàng cây mấy khu vườn bờ xa,
Một vùng trời nước bao la,
Xuồng,ghe Sông Đốc vào ra bến nhà,
Xuồng đi,xuồng chẳng đi xa,
Ta đi,sao quá xa nhà,xa quê",dòng ông đốc,,Trần Lê Tú,https://poem.tkaraoke.com/120704/.html
