Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Thơ khách dừng chân uống chén trà
Mùi sen ngan ngát nhụy trong hoa
Hơ bếp than hồng nghi ngút khói
Chờ màn đêm xuống ngắm mặt Nga
Dưới rặng dừa xanh tiếng thì thào
Trăng nhô nửa mảnh sóng dạt dào
Êm ả nhẹ nhàng thuyền cặp bến
Yên lòng thanh thản khúc tiêu dao
Cô gái đò ngang vẻ mỹ miều
Thưa thưa kút kít nhịp khua chèo
Áo lụa bạc màu bay phất phới
Cây sào cặm đất gió liu xiu
Ước ao ngồi mãi nhìn quê tôi
Đợi đến bình minh nắng mới ngoi
Từ xa trông thấy miền rộng lớn
Hoa trái vàng ươm khắp bãi bồi
2008",đêm trên sông cù lao minh,,Bạch Vân Nam,https://poem.tkaraoke.com/28473/.html,
,"cuộc đời thiếu một nửa
giấc mơ thừa một nửa
một nửa là ánh sáng
một nửa là bóng đêm
và một nửa tầm hồn thì không tên
và một nửa trái tim mang nỗi nhớ
chia đều một nửa cho em
chia đều một nửa cho ta
hai đầu của một nửa vòng trái đất
để tìm kiếm mà khát vọng... trong ngày có một nửa vầng trăng",ngày bán nguyệt,,Hobac,https://poem.tkaraoke.com/28474/.html,
,"Cung phím ngàn năm nhớ suối mơ
Thương chiều hiu quạnh khói sương mờ
Rừng xưa đã khép anh còn nhớ
Tình khúc buồn thương dệt đường tơ
Âm nhạc trầm thăng lặng lẽ chờ
Nửa vầng trăng lạnh bến hoang sơ
Nửa ta cõi mộng hồn đau vỡ
Nửa ngưòi thực cảnh lệ buồn thơ
16.12.2007",buồn thơ,,Phạm Chữ Mặc Nhiên,https://poem.tkaraoke.com/28475/.html,
,"Anh vẽ em
thành đóa hoa màu trắng
Cánh mong manh
phơn phớt sợi nắng hồng
Hoa rung rinh
mộng lung linh
xao xuyến
Anh vẽ hoa
sao cho ngát hương nồng
Vẽ dáng hoa
chập chờn
trong nhung nhớ
Từng cánh ngọc ngà
gợn sóng tương tư
Anh vẽ hoa
bằng ngại ngùng
bỡ ngỡ
Vẽ một lần
em nhé
mà thiên thu
28.11.2007",vẽ hoa,,Phạm Không Trùng,https://poem.tkaraoke.com/28476/.html,
,"Làn  gió
nhẹ rung
nâng áo bay
Em đi triều sóng
nhịp theo ngày
Vàng hoa
lá biếc
mềm tay vẫy
Bất chợt lòng ai
chợt nhớ đầy
Cầm phổ
tình ca
vang trên mây
Hình như
xuân mộng
đến nơi này
Dịu dàng
sương gửi
lòng tin cậy
Xuống tận
hồn hoa
ủ cánh gầy
12.1.2008",hình như,,Phạm Chữ Mặc Nhiên,https://poem.tkaraoke.com/28477/.html,
,"Từ em anh có vần thơ lụa
Tha thướt như diều lướt gió say
Mưa nắng cũng hờn ghen bất chợt
Làm sao chia hết nhớ nhung này
Từ em anh thoáng nghe hơi nhạc
Êm dịu trên môi thắm ngọt ngào
Muôn vạn cung đàn chung khúc tấu
Đâu bằng hơi ấm buổi em trao
Từ em anh gặp mùa trăng lạc
Không khuyết không tròn giữa thế gian
Lạc giữa tim nhau vằng vặc sáng
Dù bao năm tháng vẫn không tàn
Từ em anh biết tinh cầu lạ
Không lá thu bay úa ngậm ngùi
Không tuyết đông rơi sầu giá buốt
Chỉ là mưa nắng lúc không vui
Từ em anh đến hành tinh mới
Dắt nắng về theo ấm cả hồn
Dắt nhớ về , cho em nhớ lại
Đời mà không nhớ sẽ cô đơn .",đời mà không nhớ sẽ cô đơn,,Nhược Thu,https://poem.tkaraoke.com/28478/.html,
,"Em là chi xin hãy là hoa
Cho anh nâng nhẹ cánh môi ngà
Ướp hương từ thuở mình quen biết
Một chút tình riêng dẫu xót xa
Em là chi xin hãy là hương
Bay lan trong vũ điệu nghê thường
Khúc hoan ca lạc trong niềm nhớ
Một chút mơ hồ sao vấn vương
Em là chi xin hãy là mây
Anh giam bóng mát tận phương này
Ví dù anh có là cơn gió
Em có theo về tận bến say ?
Em là chi xin hãy là yêu
Môi son má đỏ ngẩn ngơ chiều
Nắng thơm vẫn thắm bừng trong mắt
Hay đã phai rồi giữa hắt hiu ?
Em là chi xin hãy là xuân
Dù tia nắng nhỏ chiếu bâng khuâng
Đủ nghe ấm chút hồn xa xứ
Đang lạc đâu đây giữa cõi trần",xin hãy là xuân,,Nhược Thu,https://poem.tkaraoke.com/28479/.html,
,"Nắng vàng chênh chếch buổi chiều đông
Tiếng gọi vạn đò lộng bến sông
Nhã nhạc trang nghiêm lần đến phủ
Nam Ai sầu thảm lặng theo giòng
Tràng Tiền áo tím thơ niềm nhớ
Thiên Mụ chuông vàng ngộ cõi không
Uốn khúc sông Hương vờn núi Ngự
Thương em thương Huế đến nao lòng.",dư âm,,Bachvan,https://poem.tkaraoke.com/28480/.html,
,"Ngọn gió nào đưa ta đến đây
Bạn bè thi hữu phút sum vầy
Vị đắng của trà hương cúc trắng
Lúc trầm lúc bỗng khúc thơ hay
Dưới ánh đèn vàng những cánh bông
Dăm cô con gái trẻ chưa chồng
Nét mặt hoa nhường xuân chín thắm
Sau buổi mừng niên uống chén nồng ?
Này chàng trai trẻ thích hát ca
Năm ngón tay rung nắn phím đàn
Vang vang mây trời sa mặt đất
Đêm vắng gió lùa tiếng ngân nga
Xin chúc, một năm mới tốt lành
Việt Nam Thư Quán mãi màu xanh
Thắp lên tia sáng niềm hy vọng
Như nước nuôi cây- trái chín cành
16-12- 2007",chúc mừng vnthuquan,,2008,https://poem.tkaraoke.com/28481/.html,
,"Có chút hương thu trong trái tim
Nghe buồn man mác lúc về đêm
Ánh trăng vẫn nhớ nhung màu lá
Gió vẫn ru êm mộng trước thềm
Có một ánh sao còn sáng mãi
Như từng lấp lánh một mùa mơ
Thu, đông, xuân, hạ, bao mùa nhớ
Trời vẫn một mùa vương vấn thơ
Có một tình yêu như khói sương
Đưa anh vào giấc mộng hoang đường
Rồi em thành khói tan trong nắng
Anh biết làm sao với nhớ thương",chút gì còn mãi,,Hoàng Sa,https://poem.tkaraoke.com/28482/.html,
,"Có chút mùa thu vương vất trời
Gieo buồn theo chiếc lá buông rơi
Chút gì man mác trong sương sớm
Hay nỗi buồn em thức nửa vời?
Có chút đông còn trong gió xuân
Từng cơn gió lạnh buốt qua phòng
Bên em chiếc bóng buồn hiu hắt
Cùng viết vần yêu tự đáy lòng
Có chút nào em sót ở anh?
Tình yêu sao quá đổi mong manh
Chao nghiêng như cánh buồm trên sóng
Một thuở nào tình xanh rất xanh",chút gì sót lại,,Tóc Mai,https://poem.tkaraoke.com/28483/.html,
,"Chia tay nhau mùa đông
Bên ấy anh buồn không?
Mùa về theo cánh én
Buồn em đổ thành sông
Chia tay nhau tóc mai
Vẫn còn hương tóc ai
Chập chùng theo cơn gió
Bão tố giữa đêm dài
Chia tay nhau vì đâu?
Tình kia đã chìm sâu
Thuyền buông neo lạc bến
Mơ lạc mộng bên cầu
Chia tay anh rồi sao?
Em nhìn lên trời cao
Tìm trăng sao ngày cũ
Chỉ đen tối một màu",chia tay,,Tóc Mai,https://poem.tkaraoke.com/28484/.html,
,"Chiều ru điệu nhớ một phương trời
Vài giọt thu sầu đong nắng rơi
Tiễn gót chia tay sầu lối mộng
Dừng chân lẻ bóng nhạt bên đời
Thuyền đi đi mãi –  hơi sương giá
Bến đợi đợi hoài – ánh nguyệt côi
So phím cung đàn dây lỗi nhịp
Ngàn câu gói lại chữ yêu người",phượng hồng,,Nguyễn Khánh Chân,https://poem.tkaraoke.com/28485/.html,
,"Khi anh thức, bên kia em đã ngủ
Anh cùng thơ đi lạc giữa hoang vu
Đường sáng nay chợt giăng phủ mây mù
Trời đất rộng mang cơn buồn thăm thẳm
Ngày lên núi thấy đời xa vạn dặm
Suối hồn nhiên trôi mãi một dòng tình
Mặt trời lên sao chẳng có bình minh?
Chỉ có gió về xôn xao nỗi nhớ
Em vào mộng gặp mùa xuân bỡ ngỡ
Anh bên đây còn leo dốc cuộc đời
Cùng thơ tình anh ngồi xuống nghỉ ngơi
Cho nhẹ bớt trái tim đầy yêu dấu
Thơ vô ngôn có niềm riêng chôn giấu
Bao vấn vương theo từng nét chữ rời
Mùa đông còn làm sương khói chơi vơi
Cho vũ trụ giăng lên màn hư ảo
Ngày lặng êm mà anh nghe giông bão
Đi qua đời làm sỏi đá hư hao
Tình đã chìm trong ngày tháng chiêm bao
Em bên ấy như tinh cầu xa lạ",em như tinh cầu xa lạ,,Đỗ Hồng (Dohuhong),https://poem.tkaraoke.com/28486/.html,
,"Trước mặt anh có tình thơ đón đợi
Trong tâm tư một biên giới nối dài
Như vệt chiều một ráng đỏ chia hai
Em, con suối, vẫn hồn nhiên qua đó
Nỗi niềm riêng chưa một lần mở ngõ
Bởi cuộc đời còn dựng núi cheo leo
Và cơn buồn ngày tháng cứ trôi theo
Như chiếc bóng trên đường trần mờ mịt
Em bên ấy nhớ mùa xuân cổ tích
Những người tình mòn mỏi với thời gian
Tình trăm năm còn bay mãi ngút ngàn
Như tiếng hát lửng lơ đêm huyền diệu
Anh vẫn đi trong ngày không nắng chiếu
Mang trái tim băng giá của mùa đông
Gửi vào thơ thêm những giọt rượu nồng
Cho ngây ngất chút tình thơ không tuổi
Những ngày vui đã lên đường dong ruổi
Thơ chỉ là dòng phiền muộn miên man
Thành dung nham tràn ngập cả non ngàn
Cho con suối vương mang sầu vạn cổ",con suối hồn nhiên,,Đỗ Hồng (Dohuhong),https://poem.tkaraoke.com/28487/.html,
,"Đất lạ quê người ta gặp nhau
niềm vui hoà lẫn chút nỗi đau
mười năm còn đọng ân tình cũ
cứ ngỡ mình trong giâc chiêm bao
Nay đã cuối thu rồi em ơi
chiếc lá sau cùng đã rụng rơi
bấy chim thiên di rời phương bắc
rời Michigan - em đi rồi !
Tôi cũng giã từ Chicago
mang theo một chuít mộng hải hồ
mang mối tình buồn thời dĩ vãng
thoáng nhớ hương xưa nhớ hẹn hò
Đất trời đượm buồn sắc vàng thu
đọng thành sương khói toả mặt hồ
cuối phía chân trời mây xám đục
lòng đơn se lạnh giữa hoang sơ.
Michigan một chiều cuối thu",cố nhân trên đất khách,,Nghinh Nguyên,https://poem.tkaraoke.com/28488/.html,
,"Trăng soi vằng vặc bên trời
Anh ngồi mơ tưởng về nơi quê nhà
Chẳng còn lâu nữa Tết ta
Cội mai trước ngõ nở hoa thật vàng
Ngày anh rời bến Hương Giang
Cả hồn để lại, ngổn ngang đi, về
Hẳn là anh phải ra đi
Bến xưa anh hứa ngày về hẹn chung
Ai hay định mệnh không chừng
Ngày quay trở lại bỗng dưng chắn đường
Nỗi niềm vạn nhớ ngàn thương
Gởi theo làn gió muôn phương đưa về
Hồn anh vẫn rộn tình quê
Rằng anh nhớ mái tóc thề em bay
Rằng anh nhớ lắm bàn tay
Đôi môi hồng thắm ngất ngây ngọt ngào
Ra đi tự đó thưở nào
Lòng anh thương nhớ hư hao cuộc tình
Đi tìm mãi ánh bình minh
Của thời xưa cũ chúng mình bên nhau
Tìm hoài anh chẳng thấy đâu
Ngồi bên cửa sổ hồn sầu suốt đêm
Anh còn mãi nhớ về em
Anh còn có những trắng đêm u hoài",nhớ,,Nguyên Đỗ,https://poem.tkaraoke.com/28489/.html,
,"CHẲNG VÔ TÌNH!
Chẳng vô tình khi ai lướt qua ai
Khi đã trở trăn theo chiều dài nỗi nhớ
Chẳng vô tình khi đôi tim , nhịp thở
Cùng thắp lửa lòng cùng mơ ước....mai sau
Chẳng vô tình...thời gian đã trôi mau
Chỉ có nỗi đau là vô tình níu lại
Những u buồn những men say trống trải
Dẫu trái tim kia, có cố gắng phủ nhòa
Vẫn thật thà vẫn sâu đậm thiết tha
Vẫn yêu đam mê quay cuồn say nhịp sống
Nhưng đôi lúc tâm hồn sao quá rộng
Cứ nhớ cứ chờ, lại xa xót...hoài mong
Dẫu biết u buồn là đơn điệu long đong
Là tấm vách ngăn với cõi đời mơ mộng
ÔI!Cái linh hồn của phù du mãi đóng
Chẳng vẫn vô tình...ai đã được thong dong?
Đã chấp nhận quên, vùi lấp chúng trong lòng
Vùi thật thật sâu tận đáy tim thăm thẳm
Nhưng một mai biết tìm đâu...xa lắm
Một nửa của mình, một nửa trái tim yêu
Vẫn thấy, vẫn mơ, vẫn hy vọng bao điều
Vào những đớn đau sau một thời dang dở
Vẫn ao ước...giá như tình không nợ
Bâng khuâng, ngậm ngùi dĩ vãng chẳng còn mơ
Thôi tạm yên vui trong tự nhủ ơ hờ
Tự đón binh minh ngoài sân tràn ngập nắng
Tự buông lòng tự thâm trầm sâu lắng
Để mãi vô tình...ai lại lướt qua ai!",chẵng vô tình,,Huongtuyet274,https://poem.tkaraoke.com/28490/.html,
,"""Non Hùng thuở Tiên Rồng xuất hiện
Tổ Tiên ta thiện chiến công thành
Anh minh khí phách tung hoành
Ghi-Ơn Việt-Sử tô phần linh thiêng!""
Giang sơn dải đất uốn cong
Thái Bình Dương sóng theo dòng thời gian
Nghìn năm hoàn vũ thi gan
Việt Nam sừng sững hiên ngang giữa trời
Sử xanh vạn kiếp tuyệt vời
Họa làm sao thảy từng lời tiền nhân
Chỉ mong lược sử đôi phần
Các thời trong suốt mấy ngàn năm qua
Thuở đầu thượng cổ phôi pha
Thất truyền sử Việt nên ta cũng đành
Dẫu sao nhiều sách soạn thành
Cùng chung giả thuyết ngọn ngành như sau:
Khởi đầu Hoa Lục từ lâu
Hạ lưu Dương Tử thương đao chiến trường
Sở quân binh tráng mã cường
Tràn sang Việt quốc tựa luồng ác phong
Việt dân tán loạn lưu vong
Dẫn nhau Nam hạ chỉ mong sống còn
Chia thành nhiều nhóm nhiều dòng
Danh xưng Bách Việt hòa đồng người Hoa
Riêng dòng Lạc-Việt tiến xa
Đến miền Bắc Bộ nước ta bây giờ
Lập nên nghiệp cả không ngờ
Dần dà Nam tiến cõi bờ mở Mang
Nay thành tổ quốc Việt Nam
Năm châu bốn bể rạng danh nước nhà!
Tâm Thơ",lược sử,,Tâm Thơ,https://poem.tkaraoke.com/28491/.html,
,"Cũng muốn lắm như mọi người đón Tết
Bày đủ đầy mâm ngủ quả - bánh - hoa
Đốt trầm hương thơm toả khắp gian nhà
Vẫn xa xót thấy lạnh lòng - Vọng quốc!
Quê hương ơi! Bao Xuân rồi- ngoại cuộc,
Sống tàn đời phận lữ thứ, tha phương
Vận rủi may đeo đuổi suốt quảng đường
Hồn tiều tuỵ theo tháng ngày trôi mãi...
Xuân qua thềm, sao thấy lòng tê tái
Chúc mừng nhau - Xin giữ lại nỗi đau!
Cố vui lên như sắc thắm hoa Đào
Nhưng đâu đấy..., nhạt tình đêm trừ tịch!
Hương Giao thừa còn vương sâu chút ít,
Của ngày xưa, thuở bé nhỏ ngây thơ...
Những nôn nao, náo nức lẫn đợi chờ,
Tiếng pháo nổ đón chào Năm mới đến.
Khóc hay cười với những Xuân định mệnh?
Trôi qua đời như cây cỏ xôn xao
Xuân ơi Xuân! Ngửa tay xin đón chào...
Rơi lộc biếc dẫu cách ngàn sông núi...!
Tóc nâu",cách ngàn sông núi.,,Tóc Nâu,https://poem.tkaraoke.com/28492/.html,
,"Sườn non Yên Tử cheo leo
Xanh xanh núi thẳm mây đèo giăng giăng
Lần viếng tổ tâm thành dấn bước
Nấc thạch thang mẹ trước con sau
Quanh co vách ngược dốc sâu
Mây ngưng gió cuốn chim ca bướm vờn
Chiều nắng đổ chập chờn bóng khách
Lối trèo lên ngõ ngách khó thêm
Mẹ con dừng thưởng mây sương
Càng cao dốc núi càng thương Tổ mình
Từng cổ tự dừng chân khấn nguyện
Mộ thiền sư tâm luyến tâm trao
Nhánh hương ngào ngạt nâng cao
Mẹ thương nhắn nhủ: “Con nào đi nhanh”
Bổng chốc đã phù vân bao phủ
Đá cùng cây sương rũ gió bay
Mẹ con thầm niệm linh thay
Những làn vi diệu đong đầy bổn tâm
Kìa bóng dáng Chùa Đồng xuất hiện
Giữa trời cao mây quyện hồn xưa
Đỉnh thiêng Yên Tử khôn thưa
Ai chưa đến đỉnh lòng chưa rõ lòng
Lời thầm nguyện thinh không thổ lộ
Mẹ nghiêm trang khấn tổ thắp nhang
Cầu cho quốc thái dân an
Non sông vĩnh cửu vinh quang giống nòi
Con chợt cảm tâm hồn an lạc
Cúng dường ngôi tam bảo Tâm Kinh
Khẩn xin chút sạch vô minh
Muôn đời hoằng pháp chúng sanh độ cùng
Lòng quyến luyến muôn trùng niệm khởi
Buổi hạ san chân tủi tâm thương
Tổ ơi chót đã linh thiêng
Thì xin độ hướng mẹ con truy cầu
Chẳng mấy chốc đường sâu rảo bước
Mắt mơ màng tóc xõa hơi sương
Tổ tiên linh hiển dẫn đường
Chuyến về Yên Tử an bình thảnh thơi
Nay tổ quốc biển khơi gặp nạn
Giặc nghìn xưa hàng vạn manh nha
Đảo xanh chúng lập Tam Sa
Khiến đàn con Việt xót xa trăm bề
Xin Tổ hãy quay về phù hộ
Dạy cháu con củng cố quê hương
Ban thêm dũng trí phi thường
Sức thần con sẽ can trường hy sinh
Con sẽ quẫy thân rồng khí phách
Con sẽ bay Nam Bắc Đông Tây
Cùng bao huynh đệ về đây
Hoàng, Trường hai đảo xả thây bảo tồn
Hùng anh dân tộc chân tình
Bắc Trung Nam mãi gia đình Tiên Long
San Jose Dec. 23, 2007
Tâm Thơ
Nhóm Văn Thơ Lạc Việt",đỉnh thiêng yên tử,,Nhóm Văn Thơ Lạc Việt,https://poem.tkaraoke.com/28493/.html,
,"Ngày xa xưa ấy
còn là chú học trò tấm bé
tôi muốn được nghe về đất nước mình
thầy giáo già nghiêm nghị
giọng phân minh
vuốt mái tóc
tận tình giở từng trang sử ký
thầy tôi nói
giang sơn đó
quê hương mình bình dị
dân tộc mình chung thủy với non sông
đã bao phen làm rạng rỡ giống Lạc Hồng
một chữ S ôm biển Ðông dậy sóng
heo hút từ ải Nam Quan
cúi nhìn mũi Cà Mau
xứ phèn chua nước đọng
dải đất khiêm nhường lồng lộng Thái Bình Dương
công khó người xưa
xẻ núi
mở đường
ươm nước mắt cho tươi mầu Tổ Quốc
sung sướng quá
tôi ngủ gà…ngủ gật
bừng tỉnh dậy
nghe người ta chia đất
cắt quê hương triều cống lũ quan thầy
bọn Thái Thú thời nay
bày vẽ chuyện thơ ngây
đau chữ nghĩa dưới gót giày vong bản
thế là ải Nam Quan chôn vùi theo năm … tháng
biết tìm đâu tấc đất để cao rao
tôi bất bình sau một giấc chiêm bao
là ác mộng trở về trên cố quốc
rồi cũng có một ngày
sẽ phơi bày sự thật
dù sự thật đau lòng
thắp vội nén hương
gọi anh hồn Nguyễn Trải vái vong
về chứng giám những người con hiếu thảo
tuy bỏ nước
nhưng tâm hồn đầy lương hảo
vẫn chắt chiu hòn đất của tiền nhân
muốn trở về vùng lãnh hải rửa chân
nghe lưu lượng thuỷ triều
dâng lên nỗi niềm tâm sự
và chiêm nghiệm những chuỗi dài quá khứ
từng xông pha
canh biển
giữ rừng
chắc bây giờ Ðại Ðế khóc rưng rưng
giặc mai phục trên núi đồi Việt Bắc
Tôn Sĩ Nghị
Hay hồn ma Sầm Nghi Ðống
về Lạng Sơn rồi chắc
nhà Nguyễn lưu danh hậu duệ kiên cường
sẽ đưa bầy Bắc Bộ Phủ ma vương
ra ánh sáng công lý
giữa pháp trường
toàn dân mình trị tội
để những con tim giống da vàng
lưu vong hải ngoại
muôn đời nhịp đập Việt Nam
giữ tấm bản đồ hình chữ S lộng danh lam
trao thế hệ tương lai vẹn toàn lãnh thổ.
Nguyễn Thế Giác",vọng về ải nam quan,,Nguyễn Thế Giác,https://poem.tkaraoke.com/28494/.html,
