Edited,Title,Genre,Author,URL
"XUÂN MUỘN !!!
Xuân đã về rồi Em có hay
Giao Mùa buốt lạnh gió heo may
Nàng Xuân thổn thức phương Trời ấy
Nắng khẻ hanh vàng chậu kiểng Mai !
Xuân luôn đến muộn ở nơi đây
Ngày ngắn đêm dài mưa tuyết bay
Ngoài hiên lác đác rơi hoa Tuyết
Bỗng chốc rơi đầy phủ cỏ cây !
Em ơi Xuân vẫn mãi còn Xuân
Tình Xuân chỉ thoáng chút bâng khuâng
Vị ngọt Hương Xuân vẫn còn đó
Lối xưa ấp ủ nét Xuân đài !
Một sớm Xuân về trong quang tái
Nỗi nhớ Tình xưa mãi không phai
Hương nồng một thuở Tình chung lối
Đến lúc Xuân về tay trong tay !
Hãy giữ niềm tin ngay hôm nay
'' Châu Về Hiệp Phố '' đón tương lai
Nàng Xuân e ấp nét Trang Đài
Dù có muộn màng vẫn là Xuân !!!
dang dat HDD 14 - 02 - 2021",xuân muộn !!!,,Dang Dat,https://poem.tkaraoke.com/111869/.html
"XUÂN ĐOÀN VIÊN !!!
Bao giờ trở lại Quê Hương ?
Đoàn viên Quê Mẹ người thương xum vầy
Xuân trong nổi nhớ từng ngày
Phút giây tao ngộ lòng đầy ước ao !
Vui Xuân kỹ niệm hôm nào
Đôi Ta sánh bước bên nhau thì thầm
Tình Yêu chớm nở một Năm
Người đi người ở xa xăm cách lòng !
Ba mươi năm sống lưu vong
Tâm tư Lữ Khách thầm mong ngày về
Cùng nhau xây dựng Làng Quê
Đoàn Viên Quê Mẹ Sơn Khê tao phùng !
Em ơi hảy giữ tình chung
'' Châu Về Hiệp Phố '' Ta cùng se duyên
Bên nhau cuộc sống kim tiền !
'' Bách Niên Giai Lão'' nỗi niềm khát khao !
Tình Yêu Đẹp Tựa Trăng Sao !
'' Tình Chàng Ý Thiếp '' Ta trao duyên lành
Xuân trong hạnh phúc Em Anh
Đoàn Viên nối lại ngày xanh đôi Mình !
Bài Ca Hạnh Ngộ Bình Minh
Đôi Tim chung nhịp Tình Mình Thăng Hoa !!!
dang dat HDD 06 - 02 - 2021",xuân đoàn viên !!!,,Dang Dat,https://poem.tkaraoke.com/111870/.html
"CHÚC MỪNG NĂM MỚI TÂN SỬU 2021
Đầu Năm Tân Sửu Ta Chúc Nhau
Công danh sự nghiệp thăng tiến mau
Ông Bà Cha Mẹ và con cháu
Sức khỏe dồi dào Tiền đầy bao !
Đầu Năm Tân Sửu Ta Chúc Nhau
Gia Đạo Tình Duyên vui trước sau
Gia Đình Bè Bạn tình hàng xóm
An Khang Thịnh Vượng Phúc Lộc vào !
Đầu Năm Tân Sửu Chúc Chúng Ta
Diệt Trừ Đại Dịch Corona !...
Vaccine Y Học ngừa Covid
Mang Bình An đến cho muôn Nhà !
Đầu Năm Tân Sửu Chúc Quê Hương
Tự Do no ấm đến người thương
Qua cơn dâu bễ hết đoạn trường
Hạnh Phúc chan hòa nơi Cố Hương !
Chúc Xuân Chúc hết mọi Gia Đình
Công Thành Danh Toại được quang vinh
Cuộc Đời tươi đẹp luôn thăng tiến
Hạnh Phúc Cát Tường đón Bình Minh !!!
dang dat HDD 12 - 02 - 2021
Mùng Một Tết Tháng Giêng Năm TÂN SỬU 2021",chúc mừng năm mới tân sửu 2021,,Dang Dat,https://poem.tkaraoke.com/111871/.html
"NHỮNG VẦN THƠ KỶ NIỆM 30 !!!
Uyên Ương Đối Thơ Lục Bát Với HDD :
Xin chào anh Do Huu Dang !
Thấy bạn bè ghé ... .quá giang Uyên vào
Hỏi anh sao quá ngọt ngào ?
Vần thơ, ý tứ...câu nào cũng hay !
Cuộc đời là chuỗi đắng cay
Lời hay, tiếng ngọt dịu cay lòng người
Ba năm cải tạo xa rời
Mẹ hiền, vợ trẻ nhiều lời nhớ trông
Người yêu bé nhỏ trong lòng
Vần thơ anh có viết mong ngày về ?
Những chiếc lược nhỏ xinh ghê!
Tự tay làm lấy gởi về người thân ?
Để khi chải tóc một phần
Nhớ thương tình lính ân cần thiết tha,
Vài lời thăm, hỏi anh nha!
Chúc nhiều sức khỏe, đô la đều đều ... ( hi hi )
Uyên Ương ( Tháng 12 Năm 2016 )
HDD Đối Thơ Lục Bát với Uyên Ương nhé !
Mến Chào Nữ Sĩ Uyên Ương !
Thơ Hay Tên Đẹp Cô Nương Nhà Hồng
Có Người Ngày Nhớ Đêm Mong
Họa Thơ Tâm Sự cho Lòng An Vui ...
Để Nhà Hồng rộn Tiếng Cười !
Giai Nhân Hạ Bút Người Người Đê Mê
Lời Thơ Trau Chuốt khỏi chê
Ý Thơ Dào Dạt Làm Phê Râu Mày ?
Ngày Tàn Cuộc Chiến Trắng Tay
Người Yêu cũng mất ! Đời thay đổi Đời ?
Mẹ Già Nước Mắt Sầu Rơi !
Lo cho Con Trẻ xa rời Cố Hương !
Vượt Biên sóng gió Đoạn Trường
Cuối cùng cũng đến Quê Hương Xứ Hòa !
Dù Năm Tháng đã đi qua
Nỗi Buồn Lữ Khách xót xa từng Ngày
Sầu thương Cố Quốc đổi thay ?
Mơ Ngày trở lại Lòng này ước ao
Quê Hương nỗi nhớ dạt dào
Từ Nam Trung Bắc Kiều Bào dấn thân !
Nối Vòng Tay Lớn Xa Gần !
Xây Đời Hạnh Phúc Toàn Dân Quê Mình
Trời Nam Ló Dạng Bình Minh
Ước Mơ Trở Lại Gia Đình Đoàn Viên !!!
dang dat HDD ( Tháng 12 Năm 2016 )",những vần thơ kỷ niệm 30 !!!,,Dang Dat,https://poem.tkaraoke.com/111872/.html
"BÓNG LÁ THỜI GIAN
Thời gian là liều thuốc tiên
Bạc bẽo níu bờ mi mắt
Ngọn gió cúi đầu gục gật
Đau thương mặc áo muộn phiền
Lá vàng tan tác rụng rơi
Bóng cây bắt đầu trơ trọi
Cuộc đời thiếu dấu gạch nối
Yêu thương đeo bóng thiệt thòi
Dĩ vãng nhỏ giọt vời xa
Tàn đêm khóc thầm lẻ bóng
Đời ta thiếu đi dấu cộng
Đôi tay vắng vẻ mặn mà
Ta vốn tương tư bóng gầy
Tan trường người về đây đó
Bài thơ nằm ngăn kéo nhỏ
Nhón lòng một chút tình ngây
Áo mỏng theo gió vờn bay
Mơ suối tóc dài tha thướt
Em đã sang thời gương lược
Trống trường giục giã đan tay
Hiu hắt gối đầu mười năm
Em có bao giờ trở lại ?
Trường xưa phượng hồng ai hái?
Dạo chi ve hỡi bổng trầm ?
Ngày 1/2/2021
Thiên Ân ( Bình Dương )",bóng lá thời gian,,Thiên Ân,https://poem.tkaraoke.com/111873/.html
"Tìm Xuân
Một năm Cô-vít tung hoành
Một năm cuộc sống đói thành đói hơn
Ta nghèo ai dám nghèo hơn
Nương theo lối cũ con đường người đi
Sống đời ai muốn chia ly
Một câu chuyện cũ sầu bi đến giờ
Dứt tình từ lúc còn thơ
Đỡ đau giấc ngủ mỗi khi mơ về
Miệng đời vẫn cứ nhiêu khê
Ừ ta lão Hạc! Chán chê kệ người
Mua đi. Ta bán. Họ cười
Một vai diễn đắng, kiệm lời... tìm Xuân...
19-02-2021
Nguyên Hữu
https://yeah1.com/hong-hot/tet-da-den-voi-lao-hac-ban-cho-con-de-an-tet-ngoai-doi-that-cac-manh-thuong-quan-keo-den-giup-do-koaY4Be1MJ.html",tìm xuân,,Nguyên Hữu,https://poem.tkaraoke.com/111874/.html
"LỜI MẸ (Thơ tiếng quê)
Thơ : MC Quang Sáng""
(...Chàng trai xứ nghệ...)
Mới bựa qua mua 2 lít riệu ngon
Cha mi uống dừ còn như nửa lít
Uống kiểu ni thì tru bò cũng chết
Sớm dậy kêu tau liệt nỏ đi mần.
Rọng cày rồi dừ ra để bỏ phân
Mương mở nước lo chần vô để cấy
Rứa mà kêu ra răng cụng nỏ dậy
Chẳng lẽ dừ tau lại phải đi thuê.
Tau nói nhiều mà mô có chịu nghe
Con ma riệu biết mần răng mà bỏ
Mai mốt đau chỉ hành tau thêm khổ
Tau cằn nhằn lại nói vợ nỏ thương.
Từ bựa mai tau cho gặm chưn giường
Muốn nốc riệu tự tìm phương mà uống
Toàn chọn khi ra bại đồng là trốn
Tau một mình muốn dọn kệ thằng cha.
Tại vừa rồi mua loại giống sáu ba
Lỡ bắc hết không thì là tau bỏ
Thôi năm ni tau cắn răng chịu khổ
Xong hết mùa cho họ khỏi mần luôn.
Quang Sáng 19/02/2021",lời mẹ,,Lê Sáng,https://poem.tkaraoke.com/111875/.html
"Anh Nào...
Anh nào muốn trả lại em đâu
Khi hãy còn đây nhịp sóng trào
Lai láng, ngập tràn nơi tấc dạ
Niềm thương nỗi nhớ mãi về nhau
Anh nào muốn trả lại đâu em
Khi hãy còn mang trọn nỗi niềm
Lưu luyến ảnh hình, bao kỷ niệm
Hẹn nguyền, ấp ủ giữa con tim
Anh nào có muốn trả làm chi
Để phải rồi đây nẻo lối về
Thui thủi linh hồn đơn giá lạnh
Bâng khuâng, da diết kéo lê thê
Anh nào đâu muốn tình tan vỡ
Để một mai kia nẻo quạnh đời
Những lúc chạnh lòng vương vấn thuở
Nghẹn ngào kẻ lặng ngắm mây trôi...
19/2/2021
Nhất Lang
(Nguyễn Thành Sáng)",anh nào...,,Nguyễn Thành Sáng,https://poem.tkaraoke.com/111876/.html
"THẮP HỒNG LÊN THƠ TÌNH
Thắp hồng lên thơ tình
Chiếu soi hồn em đẹp
Anh dại khờ luýnh quýnh
Nghe tiếng lòng ngu ngơ
Thắp vàng lên bến bờ
Em là bài thơ mới
Chúng mình là duyên nợ
Cháy mặt trời trùng khơi
Thắp nồng lên tuyệt vời
Em nhiệm mầu dấu ái
Đôi mình mơ diệu vợi
Hát vang bài tương lai
Thắp sáng lên lầu đài
Em ngọt ngào ngọt lịm
Ôi tình yêu vô ngại
Nở bừng mùa trái tim
Trần Minh Hiền Orlando ngày 19 tháng 2 năm 2021",thắp hồng lên thơ tình,,Trần Minh Hiền,https://poem.tkaraoke.com/111877/.html
"Sao mãi nhớ những gì làm ta khổ
Giấu nỗi niềm loang lỗ ở trong tim
Ôm cô đơn bởi hạnh phúc đắm chìm
Luôn mặc cảm đâu dám tìm duyên mới.
Chẳng nguời hiểu yêu thương không thể với
Nghẹn tâm hồn cứ nghĩ ngợi mông lung
Muốn có ai để sánh bước đi cùng
Nhưng lại sợ tương phùng rồi xa cách
Hãy khao khát mối tình như cẩm thạch
Chẳng đổi dời trước thử thách chông gai
Chữ thủy chung khắc vẹn tháng năm dài
Xây hẹn ước tương lai tròn nghĩa nợ
Em khấn nguyện một tình chân muôn thuở
Dẫu khó khăn trắc trở vẫn không lùi
Đắp hương đời ấm áp trọn niềm vui
Từng hơi thở ngọt bùi len hạnh phúc.
19/2/2021",nguyện cầu hạnh phúc,,YÊU THOÁNG QUA,https://poem.tkaraoke.com/111878/.html
"Lại ngồi ngó cuối đông sương
Lại ngồi mình vắng đêm buồn nhớ em
Lại thêm một trạm nhớ thương
Lại thêm hạt gió sầu vương đêm về
Lại thêm một khúc chán chê
Lại thêm một đoạn đêm về nhớ nhau
Lại trôi trong cảnh tình sầu
Lại ngồi vẽ bóng đêm thâu nhớ nàng
08.00 đêm 06.09.2017
Lại ngồi lại nhớ lại thương người",lại 4,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111879/.html
"Đêm nay anh tìm kiếm
Hồ tràm tiên đâu nơi
Hay ở miền xa đó
Lòng vẫn nhớ một người
Đêm nay anh ngồi ngó
Một bầy tiên bay chơi
Như thiếu một nàng đó
Chẳng thấy trên bầu trời
Đêm nay lòng anh thấy
Thơ thẩn nhớ tới ai
Mà bầy tiên chẳng có
Để lòng anh sầu vơi
11.00 đêm 06.09.2017
ngồi thơ thẩn ngóng chờ tiên
thêm nhớ em",tìm kiếm 2,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111880/.html
"Trong lòng lại một chuyện trò
Bóng đêm như đang rầy vò hồn anh
Vơi buồn một bóng đêm thanh
Yêu yêu nhớ nhớ tựu thành giấc mơ
Trong lòng lại một tiếng chờ
Bóng đêm nhắc nhủ giấc mơ có nàng
Sầu sầu một bóng đêm sang
Nét thơ hiện ý thương nàng hơn ai
08.00 đêm 07.09.2017
ngồi nhớ thương nàng hơn ai",hơn ai 3,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111881/.html
"Ngồi nhớ lại trường xưa
Nước Lào xa tít mờ
Giờ đang ở bên Úc
Nơi xa xôi mịt mờ
Ngồi nhớ lại tuổi thơ
Cắp sách ra trường về
Mỗi buổi tan học đó
Về ghé chơi sân chùa
ngồi nhớ cảnh chiều thu
Thả diều chơi sân chùa
Bát ngát thiên nhiên đó
Vẫn gọn nhớ trong mơ
Ngồi nhớ nước Lào xa
Một ngày tôi sẽ về
Thăm viếng tuổi thơ đó
Tiếng lòng ao ước khuya
10.30 đêm 07.09.2017
ngồi nhớ tuổi thơ bên Lào",ngồi nhớ chuyện xưa,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111882/.html
"Ngẩng ngó bầu trời trong sạch ơi
Xuân Úc lang thang tới chân trời
Ánh trăng đổ hạt vàng đêm đó
Thì thào nụ mầm hoa cười vui
Ngẩng ngó đêm nay trời cười vui
Ánh sao chờ trăng đứng khắp trời
Chợt choàng nhớ ai miền xa ấy
Trời đẹp lòng buồn xót thương ơi
07.30 đêm 08.09.2017
trời thanh tĩnh thêm nhớ
thương người",đêm trời trong,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111883/.html
"Ngồi bạn với ai đêm
Tiễn ánh trăng xế rèm
Mùa xuân trăng mới tới
Nhả hạt khắp nơi vàng
Ngồi nghe tiếng sầu đêm
Rải rác hạt trăng thềm
Biết đâu đường ngõ lối
Để có bóng em bên
Ngồi sầu với canh đêm
Gom từng lời thương em
Để trong lòng anh đó
Thời gian anh chẳng quên
10.30 đêm 08.09.2017
dù xa nhau anh vẫn chẳng quên",anh chẳng quên 2,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111884/.html
"Núi rừng một cảnh trời ban
Cảnh thiên nhiên đó ai ngồi vẽ tô
Phong cảnh tuyệt đẹp nên thơ
Nhiều đêm vẫn thấy giấc mơ trôi về
Tuổi thơ phảng phất nhiều khi
Đêm ngồi bên Úc ngó về Lào xa
Ngập lòng tôi nhớ về quê
Vẫn còn in bóng đường đi lối về
Truyền thống tà váy đẹp mê
Những ngày năm mới đam mê sắc màu
Nào ngờ xa lánh bao lâu
Lúc nào cũng nhớ hồn về quê tôi
08.00 đêm 09.09.2017
Ngồi nhớ về quê nước Lào",quê nước lào,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111885/.html
"Xin đông trả lại mùa xuân
Lạnh hạt sương gió mỗi lần đông sang
Gây cả cơn nhớ đêm buồn
Dòng thơ thêm lạnh thấm sương đông về
Xin đêm trả lại mơ khuya
Lạnh lùng sương gió đêm về xa nhau
Trời đêm sương đổ tô màu
Dòng thơ lạnh giá biết đâu bóng nàng
Xin yêu trả lại bóng em
Ngoài hiên vắng lặng đêm sương phủ mờ
Mịt mù sương lạnh phân chia
Yêu thương thì đã chia lìa mấy năm
Xin đông trả lại bóng xuân
Đừng mang đi hết từng năm anh chờ
Trao nhau từng bước hững hờ
Lòng người thì cũng mong chờ yêu thương
08.30 đêm 10.09.2017
Lòng người thì cũng mong
chờ yêu thương",trả lại mùa xuân,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111886/.html
"Gửi lời với ai đây
Đêm về lòng vẫn say
Như đêm nào cũng có
Tiếng nhớ tiếng thở dài
Gửi lời đi với ai
Chợt choạng trong canh dài
Ngồi xuống đêm vẫn ngó
Đường ngõ bên hiên ngoài
Gửi lời với trời mây
Hạt gió rơi rụng đầy
Dài qua đêm nay đó
Anh có gửi đôi lời
10.30 đêm 10.09.2017
phe phẩy hạt gió đêm với
lòng nhớ người",gửi lời 3,,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111887/.html
"Tiêu tiền cho đáng tiền tiêu
Mua hoa chợ chiều hoa nào mà tươi
Yêu nhau đưa tới duyên tình
Đừng yêu đưa sự bất bình bất an
Thương nhau cho gọn bên nhau
Đừng có tô màu rồi lại bỏ đi
Sao vui khoe sắc đêm thanh
Những người không đẹp đỏng đanh tô màu
Thương người cho biết người thương
Lòng người ai để bên đường hỡi ai
Người xinh ngó bóng cũng xinh
Ai vẽ đời mình đầy nét xấu xa
Trời thanh thấy bóng trăng cười
Làm người đừng để cho đời sầu tâm
Hạt mưa nuôi nấng dòng sông
Gái khôn tìm chồng hãy kiếm người chăm
Chiếu manh bạn với người lười
Sao đêm cũng có bạn đời như trăng
Làm biếng vẽ gió vẽ mây
Đời sống từng ngày chẳng đủ miếng ăn",ca dao (77),,Bounthanh Sirimoungkhoune,https://poem.tkaraoke.com/111888/.html
"THƠ XUÂN GỞI NHÂN TÌNH
Thơ xuân đẽo gọt ngôn từ
Đôi lời bóng gió cho thư thả lòng
Ươm duyên tơ , thuở má hồng
Đường xuân nắng ấm bềnh bồng trên cao
Thơ xuân hái lộc cho nhau
Năm nay có lẽ cau trầu bén duyên
Mặn mà giai điệu ngọt mềm
Ô hay , nắng ngủ lim dim mắt hờ
Thơ xuân dan díu ngây thơ
Sợi dây cảm xúc mơ mơ màng màng
Đêm đêm trăng sáng lần sang
Lời em thỏ thẻ cung đàn reo ca
Thơ xuân nhẹ gót hiên nhà
Một triều e ấp tim ta , tâm người
Thời gian tô điểm nụ cười
Đi qua hết tuổi chín mười ngần thôi!
Thơ xuân ve vãn bên đời
Nhân tình năm cũ ngược xuôi chốn nào ?
Điệu hờn sóng sánh nghiêng chao
Anh như bướm trắng chạm vào môi hoa
Xuân 2021
Thiên Ân ( Bình Dương )",thơ xuân gởi nhân tình,,Thiên Ân,https://poem.tkaraoke.com/111889/.html
