Original,Edited,Title,Genre,Author,URL,"Data
usable"
,"Nào phải đâu không muốn nói yêu anh
Lời đến môi nhưng lời không thành tiếng
Đã từ lâu em là người im tiếng
Tuy có môi cười nhưng tiếng chẳng thể vang
Để cho em chẳng thể nói yêu chàng
Để cay đắng cứ tràn lên cay đắng
Để những trưa em ngồi bên thềm vắng
Nghe chạnh lòng... nghe trống vắng đi qua
Em biết rồi anh cũng sẽ rời xa
Như những kẻ đã bước qua trước đó
Em cũng biết chuyện tình ta như gió
Gió thoảng đi rồi em hạt bụi cô đơn
Vẫn nằm yên trên đất lạnh tủi hờn
Thương cho kiếp con người không tiếng nói",không thể nói yêu anh 3,,Đông Tảo,https://poem.tkaraoke.com/22663/.html,
,"Lúc tình cờ anh gặp người trên biển
Chào đôi câu
Lòng xao xuyến thật nhiều
Tình chợt đến
Nhịp tim rung động
Từ dạo nào anh mến hoàng hôn
Chiều nhớ ai anh lạc vào mơ mộng
Trong cơn mơ anh thấy một người
Như cơn gió trên ngàn sóng biển
Lúc dập dồn, lúc êm nhẹ như tơ
Nay người đến anh như rừng thẳm
Như đất trời gặp cuối chân mây
Dù trước đó người là dấu chấm
Giờ hóa thành tình thấm trái tim côi
Bao ước mơ...
Bao say đắm lẫn bồi hồi
Tình rất đẹp
Nhưng tình không vĩnh viễn
Anh cám ơn
Người đã cho phút giây quyến luyến
Dù một giây anh vẫn tạ ơn người
Rồi từ giả !
Người ra đi...
Rừng đông buốt giá
Cánh hoa tàn...
Nghiên ngả bước chân hoang
LK",tình đến rồi đi,,Đông Tảo,https://poem.tkaraoke.com/22664/.html,
,"Sao lại bảo chẳng cần nói yêu anh
Lời yêu kia chẳng điều thiêng liêng nhất?
Dù ánh mắt, nụ cười, dù đôi lòng như nhất
Nhưng lời nói đáy lòng vẫn làm ấm đôi tim.
Khi yêu nhau đâu phải chỉ im lìm
Rồi nhìn nhau
Nhìn sâu vào đôi mắt
Tình yêu đâu chỉ trò chơi cút bắt
Ánh mắt nhìn sao đủ được anh ơi
Anh biết không tình cũng chỉ một thời
Nếu tình đi mà lời còn chưa thốt
Sẽ một ngày em trách mình dại dột
Lời nói đáy lòng sao môi mãi không trao!",vẫn mong nói yêu anh,,Đông Tảo,https://poem.tkaraoke.com/22665/.html,
,"""Trả anh một giấc mộng thường
Trả anh lại một quãng đường cây xanh
Trả anh me chín trên cành
Trả anh cả một tuổi xanh chung đường
Trả anh nắng nhạt bên đường
Trả anh chiếc lá từng vương tóc thề
Trả anh trả lối đi về
Trả ngày tháng cũ từng thề có nhau
Nắng xưa đâu đã nhạt màu
Mà tình xưa đã vẫy chào chia xa
Em ngồi em nhớ người ta
Nhớ sao nhớ qua... người ta đâu rồi ?
Đông Tảo ( Tumi)",trả anh một giấc mộng thường,,Đông Tảo,https://poem.tkaraoke.com/22666/.html,
,"Nếu chúng ta có được một ngày
Một ngày bên nhau hơn là vĩnh cửu
Em nguyện được cùng người
Tay trong tay tóc vờn theo ngọn tóc
Giữa đất trời mà ngạo thế gian say
Nếu chúng ta quả được một lần
Ngọn lửa thiêng ấm trên ngàn nỗi nhớ
Thì người ơi dẫu là lời vô nghĩa
Nhưng cũng một lần... mong được thốt trên môi
Đông Tảo ( Tumi)",nếu,,Đông Tảo,https://poem.tkaraoke.com/22667/.html,
,"Ta với mình không duyên chẳng nợ
Mình với ta không nợ chẳng duyên
Cớ sao lại vướng u phiền
Cớ sao năm tháng triền miên u hòai
Nếu chẳng phải năm xưa gặp gỡ
Thì hôm nay chẳng lỡ vì duyên
Nay đâu có cảnh thuyền quyên
Má son phai lạt mong duyên anh hùng
Cũng bởi chữ tình chung đã hứa
Nên nợ tình người hứa đa mang
Chữ duyên vốn chẳng đá vàng
Mà sao rũ được đá vàng tình chung
Đông Tảo",duyên - nợ - tình,,Đông Tảo,https://poem.tkaraoke.com/22668/.html,
,"""Trời là không đất cũng là không""
Nên hồn như lạc giữa mênh mông
Bao la trời đất thênh thang lối
Như biển tạo từ trăm nhánh sông
Từ lúc tình ta chỉ là không
Từ lúc em đây tắt lửa lòng
Từ lúc anh về vui duyên mới
Em hiểu cuộc đời một chữ không
Vui là không buồn cũng là không
Đắng cay đau khổ chỉ là không
Thế gian tục lụy đều hư ảo
Lưu luyến làm gì một chữ không.
Đông Tảo",không,,Đông Tảo,https://poem.tkaraoke.com/22669/.html,
,"Người bảo trao nhau vật định tình
Cho lòng vẫn mãi giữ đinh ninh
Người hay đâu được là vật chết
Nhưng lại giữ hồn sống làm tin
Thế gian đa sự người đa sự
Chỉ vật vô tri lại gợi tình
Nhắn cùng với khắp nhân tình thế
Chớ bó hồn chi... chỉ vật tin",vật định tình,,Đông Tảo,https://poem.tkaraoke.com/22670/.html,
,"Yêu là chi sao tim thổn thức
Yêu là gì ray rứt từng đêm
Yêu chi sỏi đá cũng mềm
Yêu chi mật đắng chuốc thêm vào đời
Người từng hứa sao dời núi lấp
Làm tim em e ấp từng giây
Mà giờ người lại như mây
Thênh thang bốn cõi người bay cõi nào
Đông Tảo",định nghĩa chữ yêu,,Đông Tảo,https://poem.tkaraoke.com/22671/.html,
,"Yêu đi tháng rộng năm dài
Không yêu ta chỉ phí hòai xuân xanh
Yêu đi trời vẫn thanh thanh
Dù ai biến đổi vẫn anh với mình
Yêu đi để hiểu chữ tình
Non kia biển nọ như mình với ta
Trời xanh bất ái nên già
Nhân gian đực cái nên già được đâu
Đông Tảo",yêu đi,,Đông Tảo,https://poem.tkaraoke.com/22672/.html,
,"Thân đâu dám trách tình ngang trái
Chẳng oán đời chỉ gặp trái ngang
Sự đời thế sự đa đoan
Một lần lầm lỡ còn toan tính gì
Dẫu muôn sau có còn gặp được
Người tình chung hoặc bạn tri âm
Nhưng lòng vẫn sợ mình lầm
Một lần dang dỡ gieo mầm đau thương
Nếu người có một lòng thương tưởng
Xin người cho được hưởng thanh tâm
Vì đời vốn chuyện thăng trầm
Nên lòng quyết chẳng ôm cầm thuyền ai
Đông Tảo",một lần lầm lỡ,,Đông Tảo,https://poem.tkaraoke.com/22674/.html,
,"Ba vạn sáu nghìn ngày là mấy
Thoáng chốc rồi đời chỉ như mây
Cớ sao người mãi giả ngây?
Cớ sao người mãi giả say dối lòng?
Em vốn biết đời không là mộng
Nên nếu đời chẳng mộng chung đôi
Thì em cũng chịu vậy thôi
Cần chi người hỡi đầu môi... xót lòng
Đông Tảo",nói chi lời đầu môi,,Đông Tảo,https://poem.tkaraoke.com/22675/.html,
,"Rừng chiều bàng bạc sương giăng
Em gom lá rụng xếp bằng yêu thương
Hỏi người sao cứ vấn vương
Một người xưa cũ con đường cách xa
Dẫu cho chẳng đăng một nhà
Người và người ấy vẫn là tri âm
Chỉ thương TÔI mối tình câm
Cả đời chỉ dám âm thầm gọi tên
Dẫu cho có được kề bên
Nhưng lòng người vẫn còn bên ấy mà
Em thà chăng đăng một nhà
Để lòng người vẫn còn là của em
Đêm nay bên gác chong đèn
Buồn chờ người đến ngọn đèn hắt hiu
Đông Tảo",tình câm nín,,Đông Tảo,https://poem.tkaraoke.com/22676/.html,
,"Từ anh đi Sài Gòn buồn lắm
Những cơn mưa làm đắm hàng cây
Lối xưa giờ vẫn còn đây
Mà người năm ấy như mây phiêu bồng
Nắng Trưng Vương đâu hồng được nữa
Vắng anh rồi khung cửa buồn hiu
Rồi khi lá trước rơi nhiều
Không người gom lá nghe chiều rơi nhanh
Dốc ngày xưa cỏ xanh giờ úa
Con chim buồn chẳng múa chẳng ca
Mình em với nắng chiều tà
Nắng hay em đấy xót xa trong lòng
Đông Tảo",sài gòn không anh,,Đông Tảo,https://poem.tkaraoke.com/22677/.html,
,"""Tương phùng là để biệt ly
Biệt ly là để lòng đi qua lòng""
Ngày xưa má đỏ môi hồng
Ngày nay duyên tán môi hồng được chăng?
Thẹn lời thệ ước dưới trăng
Ngàn năm tình ấy còn chăng hỡi tình
Em xưa như cánh hoa quỳnh
Tiếc thay theo gió nặng tình hoa rơi
Dù cho theo gió tả tơi
Ngàn năm hoa vẫn chẳng vơi lời thề
Vẫn mong vẫn ngóng người về
Vẫn mong người chẳng quên thề nguyện xưa
Đông Tảo",tương phùng,,Đông Tảo,https://poem.tkaraoke.com/22678/.html,
,"Người yêu chi hả những vần thơ
Chẳng là cuộc sống chỉ mộng mơ
Hỏi người hay hỏi ra mình vậy
Mình có yêu thơ? Thật lơ mơ
Máu vẫn về tim tôi vẫn thở
Nhưng hình như não đã khù khờ
Phải chăng tôi cũng như ai đấy
Ngơ ngẩn si vì những giọng thơ
Đông Tảo",lời kẻ yêu thơ,,Đông Tảo,https://poem.tkaraoke.com/22679/.html,
,"Trăng ơi tròn quá chi trăng
Để nơi trần thế trông trăng người buồn
Ngắm trăng như cuộn sóng cuồng
Tiếng lòng ảo não khẽ buông quanh đời
Ngày xưa trăng ấy một thời
Tuổi thơ hai đứa trò chơi trốn tìm
Em tìm anh trốn vào tim
Nhưng em ngu dại vẫn tìm quanh sân
Giờ đây giữa cuộc phong trần
Người tim năm ấy bao lần hiện ra
Giữa nơi tiếng nhạc câu ca
Bóng người xưa cũ sao nhòa được đây ?
Em như đàn đã đứt dây
Nhớ chi tình cũ thêm cay đắng lòng
Đông Tảo",tình trăng,,Đông Tảo,https://poem.tkaraoke.com/22680/.html,
,"Kiều nhi vốn một cân quốc sắc
Vận nhà suy lược vắt trâm cài
Thương thay cho một chữ tài
Chỉ vì chữ hiếu chịu đày thanh lâu
Lần thứ nhất mày râu nhẵn nhụi
Để thân nàng vướng bụi trần ai
Hỡi ôi con tạo lá lay
Vì đâu nên nỗi đắng cay thế này?
Rũ sắc hương thanh lâu đày ải
Vòng quẩn quanh lại cải thanh y
Kiều nhi ơi bởi cớ chi
Hồng nhan ghen ghét còn gì là thân?
Giữa thư các phong vân mù mịt
Cô thân nàng ngắm bóng tịch dương
Thôi thì cũng đăng an khương
Ngờ đâu sóng gió nhiễu nhương giăng đầy
Một lần nữa sa lầy ca kỹ
Lại một lần mỹ nữ thanh lâu
Giữa nơi vọng gác cao lầu
Mong chi tiếng nhạc được hầu tri âm
Nào ai hiểu cung âm sao trước
Cũng mong chi gặp được nhân tâm
Nhưng sao nàng lại ôm cầm
""Đố đem chữ hiếu mà lầm được ai.""
Đông Tảo",họa kiều,,Đông Tảo,https://poem.tkaraoke.com/22681/.html,
,"Chị ơi chị có biết chăng
Kể từ ngày ấy mưa giăng phủ đời
Vì câu vật đổi sao dời
Vì đêm hôm ấy một lời chị trao
Vì cùng chung phận má đào
Nên em cùng chịu vận vào trong thân
Chị vì chữ hiếu song thân
Nên đành gạt lệ trao thân cho người
Em vì mong chị ngậm cười
Nên lòng chấp nhận theo người yêu ai
Dầu cho duyên mới sắc tài
Nhưng lòng chàng chẳng quên bài nhạc xưa
Dù rằng sớm tối chiều trưa
Mười lăm năm én đu đưa dập dìu
Nhưng lòng chàng vẫn lo nhiều
Người nơi phương ấy chịu nhiều đa đoan
Dù cho danh nghĩa phượng loan
Nhưng lòng chàng chỉ lo toan cho người
Từ lâu chẳng nở nụ cười
Từ lâu em sống cùng người không tâm
Từ lâu em sống lặng câm
Tuy rằng nhung lụa nhưng thầm đau thương
Từ khi chị gặp huyên đường
Lòng em đã quyết một đường đinh ninh
Giờ em trao lại chữ tình
Giữ làm chi chị duyên tình của ai
Chỉ mong tháng rộng năm dài
Đời em chẳng phí chẳng hòai vì duyên.
Đông Tảo",thúy vân,,Đông Tảo,https://poem.tkaraoke.com/22682/.html,
,"Tôi không thể quên anh
Như quên một món đồ chơi
Đã lỗi thời nên ném vào góc tủ
Anh ám ảnh tôi từng đêm qua giấc ngủ
Bằng giọng hát trầm
Bắng ánh mắt si mê
Tôi không thể quên anh
Như quên một anh hề
Tối qua làm trò trên màn ảnh
Bởi anh lấy của tôi là lệ
Không phải những nụ cười
Tôi không thể quên anh
Như quên một mảnh đời
Tôi đã dừng chân cho dăm đồng bạc lẻ
Anh lấy mất ở tôi lòng tin
Cả một phần đời son trẻ
Canh cánh kiếp người
Tôi không thể quên anh !
Tôi không thể quên anh
Như quên dễ dàng một tên ăn trộm
Những quý giá bạc tiền như nước trôi sông
Lúc lớn khi ròng
Anh đánh cắp ở tôi là trái tim bật lửa
Thắp sáng sự trắng trong
Ấu thơ và một thời con gái
Còn gì nữa không?
Một bóng mờ xướt mãi trái trinh nguyên!
Tuệ Nghi,",bóng mờ kỷ niệm,,Tuệ Nghi,https://poem.tkaraoke.com/22683/.html,
,"Giữa mùa đông có người viết về mùa hạ
Tuyết đầy trời lại tả cánh bằng lăng
Tím một vùng như khuyết nửa vầng trăng
Tốt xấu đời làm sao cho phẳng lặng?!
Em vẫn đó...bên hiên từng đêm vắng
Cố quên anh trong tỉnh lặng...luân hồi
Tri âm xưa một lần trao đổi
Đến bây giờ nhức nhối...trọng......tâm thương!
Uh! những buồn vui, những vấn vương hờn giận
Như cánh bằng lăng...theo gió bạt phương nào
Uh! những nhớ nhung những xuyến xao...chớm khởi
Phơn phớt tan dần...đi ra khỏi hồn tôi
Cảm ơn người những phút giây an ủi
Tri âm ơi, người còn dõi..bóng tôi?!
Bằng lăng tím cả góc trời mùa hạ
Tím lòng tôi...một thuở...đã đi qua..!!",bóng mờ kỷ niệm,,Băng Nguyệt,https://poem.tkaraoke.com/22684/.html,
,"Những bông hoa tim tím
Nở khắp một triền đồi
Bước chân trở về qua nỗi nhớ xa xôi
Bước chân dừng trên cánh đồng mù bụi
Tháng tư xanh biết bao điều chưa nói
Rơi xuống vành môi cứ thế để rồi...
Tôi khóac áo theo chồng
Anh sắm chuyện lứa đôi
Tháng ngày đi qua hằn lên kỷ niệm
Ai gìn tìm ai bỏ mặc đời trôi...
Để rồi...
Một chiều tháng tư đi giữa triền hoa tím
Anh trở về làm khách viễn phương
Tôi đón đợi bằng cái nhìn sâu thẳm
Ranh giới mỏng manh một dải hoa rừng...
Chiếc bóng in chiều xuống bốn bàn chân
Tiển người về mang theo điều chưa nói
Tháng tư nghiêng xuống bàn tay
Rơi vội !
Vội như ngày xưa tôi đánh rớt tim người !
Tuệ Nghi",ngày mùa cho tháng tư,,Tuệ Nghi,https://poem.tkaraoke.com/22685/.html,
,"Ba đào sóng nộ, tơ hồng vỡ,
Cuồng phong dạ vũ, bóng nhạn bay.
Năm tháng cô phòng dễ ai thấy,
Đêm ngày chiết tự bày sự thơ...
Người mơ khóc những cuộc thương vay,
Một góc tương tư vạ trong lòng.
Âm thầm vọng tây, chiêu hồn sống,
Tưởng sẽ quên đi nỗi nhớ dài.
Vì ai nên một ả sương khuê ?
Đầu xanh mà vùi nơi tạp thế.
Cánh chim rã rời thêm gió bạt,
Chẳng buồn theo một lối quay về.
Êm đềm lớp sóng Volga ấy,
Vẫn nặng hơi ấm người thân thương.
Dẫu ngàn thiên lý, ngàn thu cách,
Còn buộc đời nhau giấc tương phùng...
TS 24/4/2005",giấc tương phùng,,Thủy Sinh,https://poem.tkaraoke.com/22686/.html,
,"Câu thề trôi theo khúc xuy tiêu,
Tiêu say tiêu bật tiếng đìu hiu.
Cứ hứa hẹn bừa nào mất mát ?
Để thả theo trăng theo gió chiều...
Em vẫn đợi ngày anh lên tiếng,
Có khó gì đâu một chữ yêu ?
Non sông kiểm chứng, nhật nguyệt thấu,
Có bóng thiềm soi mảnh tình sầu.
Mà sao anh chẳng thiết mưa Ngâu,
Chẳng tin, chẳng đoái, hóa lạnh lùng.
Hố tình đã thâm càng thêm trũng,
Bức tường giăng kín dãi rêu sâu.
Rồi em quay gót, anh không nói,
Vẫn lặng im dõi mắt trông theo.
Âm thầm gieo cái tâm không mõi
Vào từng bước em, từng bước reo...
Thương con mắt thịt, lòa chẳng thấy,
Cứ chuộng tiếng ong, yêu ngọt ngào.
Bỏ sót tâm tình qua đôi mắt,
Đôi mắt quan hoài từ nơi nao...
Thương nhau, dù chẳng mong tương ngộ,
Hỗn trần, đếm được mấy tri âm ?
Rồi đời qua một lần chớp mắt,
Còn bản tình ca muôn nốt trầm...
TS 26/4/2005",tiếc nuối,,Thủy Sinh,https://poem.tkaraoke.com/22687/.html,
,"Làm thơ cho tan nỗi nhớ
Chờ mong gửi bút giấy mờ xóa tan
Khúc vang một điệu cung đàn
Nốt nào nốt của tim nàng..trao ta
Nhớ nhung úa cả trăng hoa
Bóng người khuất lá, thu ca hoãn chiều
Hoàng hôn ngăn được cô liêu?!
Không! Chỉ thêm những hoang liêu khách sầu...!!",đối nghịch,,Băng Nguyệt,https://poem.tkaraoke.com/22688/.html,
,"Bỗng dưng đứt chỉ tơ mành,
Ông trời bày vẻ mà thành tản hương.
Nỡ gây cách trở Sâm Thương, (1)
Nàng Trương, anh Phạm (2) âm dương mịt mùng.
Yên ba sương phủ muôn trùng,
Bể thanh sóng lặng mà lòng rung cương.
Lỡ gì sao cứ lỡ thương?
Lỡ thương đành gửi Tiêu Tương mấy dòng...
Tha hương bên ấy mùa Đông,
Xin anh mộ tuyết, chứ đừng tầm giai.
Giai nhân đất khách hàng dài,
Ăn vụng thì chớ trách ai tuyệt tình!
Đêm nay thổi sáo năm canh,
Vui ngâm nửa khúc, chia vành trăng non.
TS
(1) Tên 2 vì sao mọc vào buổi sáng và buổi tối, không mọc cùng lúc.
(2) Trương Quỳnh Như và Phạm Thái, yêu nhau tha thiết nhưng vì gia đình ngăn cấm bắt Trương phải lấy chồng giàu nên nàng tự vẫn; Phạm Thái đau đớn bỏ xứ đi tu (sau sáng tác một thiên trường ca mang tên ""Sơ Kính Tân Trang"" để kể lại câu chuyện tình bi tráng này).",nhớ nhớ thương thương,,Thủy Sinh,https://poem.tkaraoke.com/22689/.html,
